ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
7.76831658720956E+017,2016-09-16 17:14:34,"What Trump should do: for once in his life, own up to his mistakes. Apologize to the President, and to the American people.",HillaryClinton,76.72,5.4,15.2956521739,5,7,5.75,7.64
7.76831079726604E+017,2016-09-16 17:12:16,Trumps birtherism stems from the same innate beliefs that led to discriminating against black tenants early in his career. Can't be undone.,HillaryClinton,68.77,6.4,22.7636363636,9.3,12.62,5,10.64
7.76830537767981E+017,2016-09-16 17:10:07,The birther lie is what turned Trump from an ordinary reality TV star into a political figure. That origin story can't be unwritten.,HillaryClinton,59.8,7.8,23.9913043478,6.8,9.26,5.75,11.07
7.76830074205172E+017,2016-09-16 17:08:17,Trump has spent years peddling a racist conspiracy aimed at undermining the first African American president. He can't just take it back.,HillaryClinton,60.31,7.6,20.9454545455,8.9,12.1,6,9.92
7.76829545093661E+017,2016-09-16 17:06:11,This shouldn't have to be said: You dont just get to say someone else did the worst things youve done. It doesnt work. No one buys it.,HillaryClinton,104.64,0.9,7.0814814815,1.9,4.14,3.5,1.03
7.76828640554324E+017,2016-09-16 17:02:35,"Again, Trump turns his faults on others. Psychologists call it ""projecting."" Kids call it ""I'm rubber, you're glue.""",HillaryClinton,90.77,2.1,15.5111111111,7.5,11.07,2.3333333333,8.32
7.7682747020093E+017,2016-09-16 16:57:56,"Leading the birther movement is deplorable. Attempting to say it ""did a great service"" to the president who Trump attacked is asinine.",HillaryClinton,60.31,7.6,22.7636363636,8.3,11.35,5,10.64
7.76784140435857E+017,2016-09-16 14:05:45,Lets build a future where love trumps hate.,HillaryClinton,80.28,4.1,10.2,3.8,6.75,3,6.01
7.76783839008068E+017,2016-09-16 14:04:33,"Lets reject the cynicism, the bullying, and the divisive rhetoric that my opponent is using to try and make us all afraid of each other.",HillaryClinton,63.02,10.7,26.4,12.2,9,12.5,10.56
7.76783575375028E+017,2016-09-16 14:03:30,Donald Trump looks at women and decides how their looks rate on a scale of one to 10.,HillaryClinton,87.05,5.6,18.0888888889,5.4,4.35,8,8.04
7.76783342700229E+017,2016-09-16 14:02:35,"""He looks at a Gold Star family and sees them as Muslims, not patriotic Americans. Hillary on Trump",HillaryClinton,79.26,4.4,16.7111111111,4.5,7.39,4,8.47
7.76783135447089E+017,2016-09-16 14:01:46,"""Donald Trump looks at a distinguished judge born in Indiana, and he sees a Mexican, not an American.",HillaryClinton,61.67,9.1,20.3111111111,9.6,9.51,11,8.92
7.76782857993916E+017,2016-09-16 14:00:39,"Donald Trump is unfit to be president. We just cant accept this. Weve got to stand up to this. If we dont, it wont stop.",HillaryClinton,107.48,-0.2,10.88,-0.2,1.74,2.125,6.47
7.76782482352009E+017,2016-09-16 13:59:10,"Barack Obama was born in America, plain and simple. Donald Trump owes him and the American people an apology.",HillaryClinton,53.37,8.2,24.7473684211,5.9,8.73,5.25,11.59
7.76782378375209E+017,2016-09-16 13:58:45,"Just yesterday, Trump again refused to say with his own words that the president was born in the United States.",HillaryClinton,68.1,8.7,22,10.2,9.4,9,9.37
7.76782199832113E+017,2016-09-16 13:58:03,"""We know who Donald is. For five years, he has led the birther movement to de-legitimize our first black president.",HillaryClinton,78.25,4.8,16,6.2,9.08,4.5,8.08
7.767820731431E+017,2016-09-16 13:57:32,The next 53 days will shape the next 50 years. The future of our children and grandchildren hangs in the balance.,HillaryClinton,103.12,1.5,13.819047619,4.7,6.93,4.25,7.16
7.76781835942634E+017,2016-09-16 13:56:36,"""Well remember the pain of the Mothers of the Movement and fight for a criminal justice system that actually delivers justice.",HillaryClinton,58.62,10.3,27.5428571429,12.9,12.01,10.5,11.45
7.76781581025501E+017,2016-09-16 13:55:35,"The American people deserve something to vote for, not just against.",HillaryClinton,51.85,8.8,24.5818181818,8.9,12.1,5.5,11.36
7.7678129328783E+017,2016-09-16 13:54:26,"""You don't just deserve a seat at the table. It's past time you had a fair chance to run the meeting."" Hillary to the Black Womens Agenda",HillaryClinton,87.72,3.3,14.4888888889,2.4,4.78,3.5,7.59
7.76780651454468E+017,2016-09-16 13:51:53,"""To drive real progress, you have to change both hearts and laws. You need both understanding and action.",HillaryClinton,87.72,3.3,12.2666666667,6.1,9.31,4,6.71
7.7677958840814E+017,2016-09-16 13:47:40,"""The good news is that my pneumonia finally got some Republicans interested in womens health.",HillaryClinton,56.25,9.1,21.3333333333,10.9,12.69,8.5,9.64
7.76778691749802E+017,2016-09-16 13:44:06,Watch Hillary speak live at the Black Women's Agenda Symposium:,HillaryClinton,61.33,7.2,22,9,12.56,4,10.45
7.76749248943628E+017,2016-09-16 11:47:06,"Remember: Trump, the Birther-in-Chief, still refuses to even release his own tax returns and real medical records.",HillaryClinton,54.22,9.9,27.6235294118,14.2,15.83,8.5,11.91
7.76621762545156E+017,2016-09-16 03:20:31,President Obamas successor cannot and will not be the man who led the racist birther movement. Period.,HillaryClinton,62.68,8.7,27.6235294118,10.9,11.77,7.5,11.91
7.76615921939087E+017,2016-09-16 02:57:19,"""When Im under the weather, I can afford to take a few days off. Millions of Americans cant."" Hillary in NC today:",HillaryClinton,89.45,2.6,17.6472727273,2.2,4.59,3,9.02
7.76610719441781E+017,2016-09-16 02:36:38,"The polls are closer than ever, and the stakes couldn't be higher. Chip in today.  ",HillaryClinton,89.24,2.7,18.3333333333,3.4,6.28,2.75,9.27
7.76592638338273E+017,2016-09-16 01:24:48,Donald Trump still refuses to admit President Obama was born in the United States.,HillaryClinton,57.27,8.8,27.6,8.8,10.72,6,12.23
7.76590404246442E+017,2016-09-16 01:15:55,Trump is running the most divisive campaign of our lifetimes. Theres no innuendo or dog whistles anymore. Its all out in the open now.,HillaryClinton,71.82,5.2,20.2,4.3,7.44,3.3333333333,9.95
7.76588443489014E+017,2016-09-16 01:08:07,"America is one nation under God, indivisible, with liberty and justice for all. Not just for people who look or worship a certain way.",HillaryClinton,67.76,6.8,21.8,6.3,8.63,6,10.15
7.76587969138401E+017,2016-09-16 01:06:14,"Despite what Donald Trump may say, immigrants are not rapists and criminals.",HillaryClinton,59.3,8,23.4666666667,10.1,13.27,5,10.81
7.7658719043652E+017,2016-09-16 01:03:09,No child should have to say goodbye to their parents every morning not knowing if mom or dad will be there when they get home.,HillaryClinton,79.94,8.3,18.4,10.3,6.68,12.5,7.4
7.76586269157622E+017,2016-09-16 00:59:29,"""We have a chance to show that comprehensive immigration reform isnt just the smart thing to doits what the American people demand.""",HillaryClinton,57.61,10.7,21.7090909091,13.4,12.01,14,9.03
7.76585875207643E+017,2016-09-16 00:57:55,"Supporting families with paid family leave, earned sick days, and affordable child care isnt a luxuryits a necessity.",HillaryClinton,36.28,12.7,24.7555555556,13.8,14.67,11,10.67
7.7658567835641E+017,2016-09-16 00:57:08,It's wrong when Latinos are 17% of our population and hold only 2% of its wealth. We've got to connect more Latinos with good jobs.,HillaryClinton,84.17,4.6,13.4,5,6.66,5.75,6.78
7.76585458084114E+017,2016-09-16 00:56:16,"""I intend to close my campaign the way I began my career: fighting for kids and familiesit will be the passion of my presidency.""",HillaryClinton,64.04,10.3,24.9333333333,11.4,8.65,14,10.09
7.76576956489994E+017,2016-09-16 00:22:29,"Long overdue, but good to see the Senate approve much-needed aid for Flint. Time for the House to do the same. ",HillaryClinton,77.74,5,13.819047619,4,6.12,4.25,7.16
7.76552996947763E+017,2016-09-15 22:47:16,Want to compare Hillary and Trump on transparency? We stacked up everything they have (or haven't) released.,HillaryClinton,54.39,7.8,21.8705882353,8.3,12.03,4.25,10.56
7.76545831361143E+017,2016-09-15 22:18:48,Just 54 days left and we dont have a minute to lose. Text JOIN to 47246 and lets go win thistogether.,HillaryClinton,103.12,1.5,10.0095238095,2,3.63,4.75,5.66
7.76520852758299E+017,2016-09-15 20:39:33,"This is why I do it and this is who Im in it forto make life better for children and families.""",HillaryClinton,84,6.8,18.019047619,5.9,3.43,10.5,7.69
7.76511138897035E+017,2016-09-15 20:00:57,"""My opponent has America all wrong. Theres nothing we cant do when we come together as one nation.""",HillaryClinton,70.8,5.6,18.9333333333,4.5,7.39,4,9.35
7.76510360287318E+017,2016-09-15 19:57:51,We dont need a president who thinks only married people deserve paid leave and only mothers ever stay home with the kids.,HillaryClinton,66.07,9.5,23.5272727273,11,9.11,11,9.75
7.76509989737423E+017,2016-09-15 19:56:23,"""People accuse me of all kinds of thingsyouve probably seen that. But nobody ever accuses me of quitting.",HillaryClinton,70.8,5.6,23.3777777778,6.1,9.31,3.5,11.1
7.765095445581E+017,2016-09-15 19:54:36,"I have this old-fashioned notion that if youre running for president, you should say what youre going to do.",HillaryClinton,69.11,8.3,18.0210526316,10.4,10.21,10.5,7.9
7.76508975797928E+017,2016-09-15 19:52:21,"""Im going to close my campaign the way I began my careerfocused on opportunities for kids and fairness for families.""",HillaryClinton,59.64,9.9,22,11.6,11.14,12,9.37
7.76508704145441E+017,2016-09-15 19:51:16,The stakes in this election are as high as any in our lifetimes.,HillaryClinton,66.74,7.2,19.5076923077,3.9,5.03,6.5,9.14
7.76508263923872E+017,2016-09-15 19:49:31,"""I want to give our kids a safer worldthat means a world with strong allies, more friends, fewer enemies, and fewer nuclear weapons.""",HillaryClinton,73.51,8.7,23.3739130435,12.8,11.03,11.5,9.58
7.76508044318573E+017,2016-09-15 19:48:39,"""I learned from my family and my Methodist faith that were each called to do all the good we can for all the people we can.""",HillaryClinton,78.93,8.7,20.0923076923,9.5,5.11,13,7.96
7.76507809559085E+017,2016-09-15 19:47:43,"Hillarys running for people who are trying to do hard things and need a helping hand, people like Janelle Turner.",HillaryClinton,68.1,8.7,22,10.7,9.98,9,9.37
7.76507447234159E+017,2016-09-15 19:46:16,"""Im running for young people like so many of you who dream of changing our world for the better.",HillaryClinton,86.03,6,20.1263157895,7.4,6.56,8.5,8.73
7.76507112616817E+017,2016-09-15 19:44:57,"For millions of moms and dads, if they get sick, theyre on their own. Theres no backup.",HillaryClinton,105.15,0.7,12.4588235294,2.5,4.89,3.25,6.84
7.76506515507311E+017,2016-09-15 19:42:34,"""Its great to be back on the campaign trail. Hillary in North Carolina. Watch live:",HillaryClinton,89.24,2.7,13,4,7.03,3.25,7.17
7.76490251644797E+017,2016-09-15 18:37:57,If you're in collegeor have a kid who isfind out how much you could save with Hillary's college plan:,HillaryClinton,69.11,8.3,18.0210526316,8.7,8.07,8.5,7.9
7.76477231581426E+017,2016-09-15 17:46:12,"Trump gets criticized by a Latino judge: calls him a ""disgrace."" A Muslim family: he lashes out. A black pastor:",HillaryClinton,73.13,4.7,18.68,3.8,6.73,2.6666666667,9.5
7.76442117048701E+017,2016-09-15 15:26:40,Let's mark the start of Hispanic Heritage Month by celebrating our country's rich diversity and standing up to bigotry and intolerance. ,HillaryClinton,41.7,12.7,25.6380952381,14.9,14.5,13.5,10.69
7.76434436195938E+017,2016-09-15 14:56:09,"Trump on releasing detailed medical records: ""I have no problem in doing so!"" He still hasn't released them.",HillaryClinton,70.8,5.6,18.9333333333,6.9,10.29,3.5,9.35
7.76404797960389E+017,2016-09-15 12:58:23,Trump's global web of financial and business ties would compromise our national security if hes elected president.,HillaryClinton,37.3,12.3,27.6235294118,14.2,15.83,8.5,11.91
7.76392901362319E+017,2016-09-15 12:11:07,Trump's detailed medical records are part of a laundry list of things he's hiding from the American public.,HillaryClinton,61.67,9.1,24.7555555556,11.1,11.42,9,10.67
7.76254425002279E+017,2016-09-15 03:00:51,"When 40 million Americans are facing the same problem, it's a crisis. One candidate has a plan to address it.",HillaryClinton,69.79,6,20,4.8,7.34,4.5,9.66
7.76238223131632E+017,2016-09-15 01:56:28,Trump's always put his own profits above allno matter who else gets hurt. Why would that change if he's president?,HillaryClinton,78.25,4.8,18,5.9,8.79,4,8.87
7.76224222494527E+017,2016-09-15 01:00:50,How will Trump guarantee that he'll put America's security over his own financial interests?,HillaryClinton,48.81,9.9,24.7428571429,12.1,14.84,8,11.1
7.76195158245306E+017,2016-09-14 23:05:21,"George was scammed out of his savingshis retirement, his kids' college fundsby a real estate ""course"" at Trump U.",HillaryClinton,60.65,9.5,22.2315789474,11.6,11.72,10.5,9.57
7.76162985429566E+017,2016-09-14 20:57:30,Hillary's released her medical information and tax returns. We're still waiting for Trump to do the same.,HillaryClinton,71.31,5.4,19.5176470588,7.5,11.04,3.75,9.63
7.76151871127949E+017,2016-09-14 20:13:20,"Donald Trump's foundation: paying off would-be opponents, stiffing actual charities.",HillaryClinton,44.41,9.6,30,18.9,24.74,4,13.61
7.76117687936283E+017,2016-09-14 17:57:31,20 questions Trump needs to answer on his dangerous foreign business tiesand the national security risks they pose.,HillaryClinton,61.67,9.1,26.9777777778,13.2,13.98,9,11.55
7.76103470554354E+017,2016-09-14 17:01:01,20. It's pretty clear: Trump's spent his life unscrupulously looking out for his own wallet above all. Why would that change as president?,HillaryClinton,76.72,5.4,17.0347826087,8.1,10.77,5.25,8.33
7.76102997499798E+017,2016-09-14 16:59:08,"19. In sum, how will Trump guarantee that if forced to choose between America's security and his own bank account, he won't pick the latter?",HillaryClinton,71.48,9.5,23.2,12.9,9.93,14.5,9.3
7.76101786843247E+017,2016-09-14 16:54:19,"17. Will your children disclose all of the foreign trips and business deals they've undertaken during the campaign, and with whom they met?",HillaryClinton,73.51,8.7,23.3739130435,14,12.54,12.5,9.58
7.76101413441135E+017,2016-09-14 16:52:50,"16. You've mentioned ~120 foreign deals, including in countries with national security implications. Where and with whom are you working?",HillaryClinton,61.33,7.2,22,11.4,15.46,5,10.45
7.76101114341126E+017,2016-09-14 16:51:39,"15. To what extent are you and your family currently contractually tied to payments from foreign business partners, or governments?",HillaryClinton,51.18,11.1,28,14.9,15.2,11,11.73
7.76100601092596E+017,2016-09-14 16:49:37,14. We know you engaged extensively in pay-to-play here at home. Have you bribed foreign officials or other parties abroad?,HillaryClinton,52.87,8.4,24,8.1,11.4,4.5,11.24
7.76100228441268E+017,2016-09-14 16:48:08,13. How can we know you won't (again) impulsively damage relationships with crucial allies to preserve your own ego?,HillaryClinton,52.19,10.7,26.4421052632,12.4,12.65,11.5,11.23
7.76099941999608E+017,2016-09-14 16:47:00,"12. How can we be sure you'd be willing to be tough on any nation if necessary, if it would put your interests and profits at risk?",HillaryClinton,77.91,9.1,21.6888888889,10.4,5.58,14.5,8.48
7.76099701745656E+017,2016-09-14 16:46:02,"11. With business ties to politically-connected Indian developers, how can you conduct foreign policy that puts the U.S. above your profits?",HillaryClinton,52.36,8.6,23.3428571429,10.7,14.36,5.25,10.92
7.76099278804685E+017,2016-09-14 16:44:21,10. How did the Russian mob boss who ran a criminal organization out of Trump Tower get a VIP pass to your Miss Universe pageant in Moscow?,HillaryClinton,69.45,10.3,23.1703703704,11.8,7.32,14.5,9.07
7.76098900520346E+017,2016-09-14 16:42:51,9. Have you or your campaign discussed U.S.-Russian relations with the Russian billionaires with whom you've done business?,HillaryClinton,62.34,6.8,21.1555555556,10.8,15.11,4,10.22
7.76098173047677E+017,2016-09-14 16:39:58,8. Will you disclose the nature of your personal and business relationships with all of the Russian oligarchs you are close to?,HillaryClinton,57.61,10.7,23.5272727273,12.3,10.68,12,9.75
7.76097711082922E+017,2016-09-14 16:38:08,7. To what extent would your foreign policy be dictated by potential financial benefits for your business partners?,HillaryClinton,53.21,10.3,29.2,13.2,13.98,8,12.42
7.76097265270292E+017,2016-09-14 16:36:21,"6. Given that you've already questioned our commitments to NATO allies, what is your answer to this?",HillaryClinton,71.14,7.6,25.2705882353,10.3,11.08,7.5,10.98
7.76096766412353E+017,2016-09-14 16:34:22,"5. How can you be tough on Iran, given your business partnership with someone connected to Iranian money laundering?",HillaryClinton,52.19,10.7,28.5473684211,12.4,12.65,8.5,12.06
7.76096173723615E+017,2016-09-14 16:32:01,4. If you were willing to work with Qaddafia known terrorist and dictatoris there anyone you aren't willing to make a deal with? Who?,HillaryClinton,64.04,10.3,21.6,12.1,9.58,13,8.77
7.76095570960249E+017,2016-09-14 16:29:37,"3. While refusing to release your tax returns, how will you confirm that you do not have dangerous financial ties to bad actors abroad?",HillaryClinton,64.04,10.3,26.6,12.6,10.1,12,10.75
7.76095260153872E+017,2016-09-14 16:28:23,2. How will you handle non-cancelable contractual obligations with parties whose interests conflict with those of the United States?,HillaryClinton,35.27,13.1,28.5473684211,16.3,17.52,11.5,12.06
7.7609465233637E+017,2016-09-14 16:25:58,"1. Will you sever ties with your company linked to foreign leaders, questionable organizations, and criminals if you become president?",HillaryClinton,42.72,12.3,30,15.7,16.07,12,12.52
7.76092870545707E+017,2016-09-14 16:18:54,"Today's must-read: ""Almost every foreign policy decision [Trump] makes will raise serious conflicts of interest.""",HillaryClinton,30.87,12.7,37.3333333333,17.2,20.41,6.5,15.96
7.76024291930411E+017,2016-09-14 11:46:23,Donald Trump's foundation allegedly paid off Florida's attorney general to prevent an investigation into his fraud.,HillaryClinton,29.86,13.1,30.9,16,18.67,9,13.31
7.75876212648534E+017,2016-09-14 01:57:58,Danny Williams and his wife Leah lost their home after Trump University took advantage of them.,HillaryClinton,55.24,9.5,20.9,10.1,11.42,8,9.36
7.75865833960727E+017,2016-09-14 01:16:44,California made the right call: Every worker should be treated with dignity and receive the benefits they've earned.,HillaryClinton,44.75,11.5,26.9777777778,13.5,14.32,9,11.55
7.75845844713177E+017,2016-09-13 23:57:18,"A mans role in child care, according to Donald Trump:",HillaryClinton,78.25,4.8,18,4.3,6.76,4,8.87
7.75824701801234E+017,2016-09-13 22:33:17,How pay-to-play works: 1. Trump faces possible investigation 2. Trump gives $$ to AG 3. Investigation never happens,HillaryClinton,67.21,4.9,22.5035294118,7.8,10.5,1.75,11.28
7.75800400188506E+017,2016-09-13 20:56:43,Trump and Pence's courting of white supremacists isn't a game: It's normalizing racism. And it's deplorable.,HillaryClinton,54.9,7.6,20.2,9.9,14.35,4.5,9.95
7.75777767640199E+017,2016-09-13 19:26:47,Proud to mark 22 years of the Violence Against Women Act. Our work isn't done until women in every community are safe from violence.,HillaryClinton,76.22,5.6,20.1333333333,6,8.16,5.5,9.5
7.75734738464178E+017,2016-09-13 16:35:48,"As Muslims celebrate Eid al-Adhaa festival of sacrifice, charity, and feeding the poorlet's reflect on those shared values. Eid Mubarak! ",HillaryClinton,34.26,13.5,34,16.1,16.65,9,14.1
7.75730024657875E+017,2016-09-13 16:17:04,Pay-To-Play: The act of making a donation to a politician so they'll help you out. See: Donald Trump.,HillaryClinton,79.26,4.4,16.7111111111,5.1,8.03,4,8.47
7.75720983332356E+017,2016-09-13 15:41:09,"""It just seems that the economy does better under the Democrats than the Republicans."" Donald Trump, March 2004",HillaryClinton,79.26,4.4,18.9333333333,7.7,11.22,4.5,9.35
7.75700481825993E+017,2016-09-13 14:19:41,7 questions we have about the Trump Foundation (and how Donald used it to stop investigations into his fraud):,HillaryClinton,69.11,8.3,24.3368421053,10.9,10.79,10.5,10.4
7.75666170913522E+017,2016-09-13 12:03:20,"Trump says ""you can't lead this nation if you have such a low opinion for its citizens."" What Trump's also said:",HillaryClinton,94.66,2.7,13.819047619,4.4,6.64,4.25,7.16
7.75515283884741E+017,2016-09-13 02:03:46,Only one candidate in this race has a plan to tackle these issues. See how her plan would help you:,HillaryClinton,86.71,3.7,14,2.4,4.44,4,7.29
7.75514025660653E+017,2016-09-13 01:58:46,A quick search of Trumps website shows the top mentions of student debt and college are attacksnot solutions.,HillaryClinton,61.67,9.1,22.5333333333,11.6,12.06,8,9.79
7.75512883417481E+017,2016-09-13 01:54:14,Student debt and the cost of college are incredibly important. Why isnt Donald Trump talking about these issues?,HillaryClinton,62.34,6.8,23.3777777778,7.9,11.57,4,11.1
7.75509335921291E+017,2016-09-13 01:40:08,"Student debt is a major drag on our economy, and it's holding people back from moving forward with life.",HillaryClinton,77.57,7.2,24.3368421053,9.4,8.99,10.5,10.4
7.75505245577286E+017,2016-09-13 01:23:53,"Paying for college doesn't end at tuition, so we need to help students pay for other costs like books and housing.",HillaryClinton,84,6.8,19.9238095238,10.2,8.7,10.5,8.44
7.75502290488791E+017,2016-09-13 01:12:08,"Well make in-state colleges and universities tuition-free for families making under $125,000/year. That'll help more than 80% of families.",HillaryClinton,53.37,8.2,22.6421052632,13.1,17.6,4.25,10.76
7.75500565572878E+017,2016-09-13 01:05:17,We need to make college debt-free. You shouldn't have to take out loans (or more drastic measures) to attend college,HillaryClinton,78.25,4.8,14,6.4,9.37,4,7.29
7.75499225413149E+017,2016-09-13 00:59:58,Young people say two things:  College is too expensive  Student debt is crushing them Were going to help them:,HillaryClinton,77.57,7.2,20.1263157895,10.4,10.21,8.5,8.73
7.75483318557151E+017,2016-09-12 23:56:45,Your student debt collector would really like you not to vote for Hillary. ,HillaryClinton,66.74,7.2,19.5076923077,7.5,9.5,5.5,9.14
7.75477239127433E+017,2016-09-12 23:32:36,"The Trump Foundation: ""an arrangement worked out for maximum benefit at minimum sacrifice.",HillaryClinton,32.9,11.9,28.7384615385,13.3,16.63,6.5,12.78
7.75456345474695E+017,2016-09-12 22:09:34,"If you wont say the KKK is deplorable, you have no business running the country.",HillaryClinton,81.63,5.6,18.6666666667,6.8,7.65,7.5,8.59
7.75451233536577E+017,2016-09-12 21:49:15,"""You can't lead this nation if you have such a low opinion for its citizens."" Donald Trump About that.",HillaryClinton,87.21,3.5,16.3263157895,4.1,6.58,3.75,8.26
7.75435854466744E+017,2016-09-12 20:48:09,"Like anyone whos ever been home sick from work, Im just anxious to get back out there. See you on the trail soon. ",HillaryClinton,93.64,3.1,11.8173913043,3,4.5,4.75,6.27
7.75435555601543E+017,2016-09-12 20:46:58,Thanks to everyone whos reached out with well wishes! Im feeling fine and getting better. ,HillaryClinton,80.78,3.9,21,5.9,9.35,2.75,10.32
7.75406640661168E+017,2016-09-12 18:52:04,Debt shouldn't hold people back from going to college. Let's make sure it doesnt. ,HillaryClinton,98.21,1.3,10.5142857143,5,8.24,2.5,6.24
7.75399200053953E+017,2016-09-12 18:22:30,Trump's calling for trillion dollar tax cuts for Wall Street. It's time for them to pay their fair share.,HillaryClinton,104.13,1.1,12.1157894737,4.9,7.51,3.75,6.6
7.75363901336715E+017,2016-09-12 16:02:14,"Whether you have student debt or you're preparing for school, see how much our college plan could save you.",HillaryClinton,77.57,7.2,18.0210526316,10.1,9.86,8.5,7.9
7.75356135872295E+017,2016-09-12 15:31:22,The reporting on Hillary's emails has left the basis of facts and veered into dangerous territory.,HillaryClinton,55.24,9.5,28.4,11,12.53,8,12.33
7.75341572875493E+017,2016-09-12 14:33:30,Introducing our college calculator: Find out how much Hillary's plan could save you or your family on student loans.,HillaryClinton,52.19,10.7,22.2315789474,12.4,12.65,11.5,9.57
7.75330910635958E+017,2016-09-12 13:51:08,Trump uses his foundation to pay for things with other people's money. ,HillaryClinton,84.68,4.4,23.4666666667,7.7,10.37,5,10.81
7.74942510582039E+017,2016-09-11 12:07:46,"We'll never forget the horror of September 11, 2001. Today, let's honor the lives and tremendous spirit of the victims and responders. ",HillaryClinton,77.23,5.2,26.4,8.3,11.35,4.5,12.08
7.74804256901694E+017,2016-09-11 02:58:24,"""Trump spent $20,000 of money earmarked for charitable purposes to buy a six-foot-tall painting of himself.",HillaryClinton,63.7,8.4,25.9,13.7,15.77,8,11.34
7.7477639989907E+017,2016-09-11 01:07:43,"Remember: If he becomes president, Donald Trump would have the U.S. economy in his hands. ",HillaryClinton,63.86,6.2,18.3333333333,5.9,9.35,3.25,9.27
7.74685012335727E+017,2016-09-10 19:04:34,"Except for African Americans, Muslims, Latinos, immigrants, women, veteransand any so-called ""losers"" or ""dummies.""",HillaryClinton,6.5,15.8,41.8857142857,19.9,24.41,8,17.87
7.74671254850773E+017,2016-09-10 18:09:54,"""I won't stop calling out bigotry and racist rhetoric in this campaign.""",HillaryClinton,76.22,5.6,23.4666666667,8.5,11.3,5,10.81
7.74641850238005E+017,2016-09-10 16:13:03,"Hillary on the faith that drives her: ""Do all the good you can for all the people you can in all the ways you can.""",HillaryClinton,96.86,6,16.8,8.2,4.13,12.5,6.77
7.74610373114733E+017,2016-09-10 14:07:59,Our next president needs to do everything possible to make life a little easier for working parents.,HillaryClinton,54.22,9.9,25.2705882353,10.3,11.08,8.5,10.98
7.74426775581495E+017,2016-09-10 01:58:26,"Thank you for being so brave, Astrid. Im going to do everything I can to keep families like yours together. ",HillaryClinton,78.25,4.8,14,4.3,6.76,4.5,7.29
7.74411853938172E+017,2016-09-10 00:59:08,We cant let Trumps manifest unfitness for office become normal. We need to hold him accountable.,HillaryClinton,63.36,6.4,20.2,6.4,10,3.5,9.95
7.74402528490521E+017,2016-09-10 00:22:05,"When Hillary talks about needing more love and kindness in our lives, this is what she means.",HillaryClinton,79.6,6.4,20.5647058824,8.4,8.7,7.5,9.12
7.74341492118811E+017,2016-09-09 20:19:32,Women like Elaine served our country and blazed a trail for others to follow. They've earned our highest honors.,HillaryClinton,70.29,5.8,26.8526315789,6.6,9.65,3.75,12.42
7.74330575230472E+017,2016-09-09 19:36:10,North Koreas decision to conduct another nuclear test is outrageous and unacceptable.,HillaryClinton,33.92,11.5,30.1333333333,13.6,17.62,6,13.44
7.74286177369285E+017,2016-09-09 16:39:44,"If you want to see what corruption actually looks like, this is it. ",HillaryClinton,92.12,3.6,13.3538461538,5,6.37,5.5,6.71
7.74279952187416E+017,2016-09-09 16:15:00,"This is what a comprehensive (not ""secret"") counterterrorism plan looks like.",HillaryClinton,60.31,7.6,17.3090909091,12.8,16.86,6.5,8.49
7.74271773340729E+017,2016-09-09 15:42:30,We can only confront a challenge like Zika when we come together. It's time for Republicans to fund this fight:  ,HillaryClinton,69.79,6,18,5.2,7.92,4.5,8.87
7.74255625673073E+017,2016-09-09 14:38:20,"If you've ever wondered what Hillary's like as a friend, you could ask Janelle.",HillaryClinton,65.73,7.6,19.0285714286,7.8,9.45,6,8.84
7.74245447514874E+017,2016-09-09 13:57:54,Making the wrong choice on climate change would be a disaster for our kids and grandkids.,HillaryClinton,72.16,7.2,18.4,8.3,9.22,7,8.38
7.74076193259811E+017,2016-09-09 02:45:20,"The next time Trump throws a tantrum, picture him in the Situation Room making life-or-death decisions for us.",HillaryClinton,61.67,9.1,22.5333333333,11.9,12.41,8,9.79
7.74062203213386E+017,2016-09-09 01:49:45,"The most important quality in a president and Commander-in-Chief is steadinessan absolute, rock solid steadiness.",HillaryClinton,22.41,13.9,29.3333333333,17.2,20.41,8.5,12.8
7.74050466120409E+017,2016-09-09 01:03:06,"Unlike Trump's, this plan to defeat ISIS isnt a secret.",HillaryClinton,78.25,4.8,22,5.2,7.92,4,10.45
7.74026882966778E+017,2016-09-08 23:29:24,"We need a president who will do justice, love kindness, and walk humbly.",HillaryClinton,75.2,6,19.5076923077,6.8,8.63,5.5,9.14
7.74026353645584E+017,2016-09-08 23:27:18,We need a president who understands that none of us has all the answers and no one person can fix our problems alone.,HillaryClinton,73.51,8.7,21.6347826087,9.5,6.97,11.5,8.9
7.74025470778053E+017,2016-09-08 23:23:47,"""Humility is not something you hear much about in politics, is it? But we should. None of us is perfect.""",HillaryClinton,81.59,3.5,14.68,2.2,4.7,2.6666666667,7.92
7.74024262352941E+017,2016-09-08 23:18:59,"Do all the good you can, for all the people you can, in all the ways you can, for as long as you can.",HillaryClinton,106.34,4.4,13.2666666667,5.9,1.87,12,1.85
7.74023910018777E+017,2016-09-08 23:17:35,This election is too important for anyone to sit on the sidelines. Make sure your friends are registered to vote.,HillaryClinton,61.33,7.2,16,5.7,8.5,5,8.08
7.74023039608435E+017,2016-09-08 23:14:07,Let's beat back the assault on voting rightsa blast from the Jim Crow past that must be stopped. We should expand voting rights instead.,HillaryClinton,93.14,3.2,16.8,6.8,9.15,5,8.18
