ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
7.76883633638347E+017,2016-09-16 20:41:06,"Wells Fargo has shown that 7 years after the crash, fraud still appears to be the business model on Wall Street.",SenSanders,92.46,5.6,19.9238095238,9.7,8.12,10.5,8.44
7.76845865126277E+017,2016-09-16 18:11:02,The birther movement was about delegitimizing the first African-American president in our history.,SenSanders,7.52,15.4,28.7384615385,16.3,20.23,7.5,12.78
7.76825977238327E+017,2016-09-16 16:52:00,In politics too much we talk about personality. We've got to back away from that and look at the needs of the American people.,SenSanders,76.22,5.6,16.8,4.8,6.71,6,8.18
7.76795436745167E+017,2016-09-16 14:50:38,Maybe it has something to do with the color of my skin.,SenSanders,93.14,3.2,13.4666666667,1.9,3.12,5,6.86
7.76795152732058E+017,2016-09-16 14:49:31,My dad was born in Poland. Do you know how many people ever asked me whether or not I was born in America? Nobody ever asked me that.,SenSanders,87.42,3.4,17.1485714286,1.1,2.93,4,8.61
7.76773132833153E+017,2016-09-16 13:22:01,"How many people at Wells Fargo are going to go to jail? Zero. But if you smoke marijuana in this country, you get a criminal record.",SenSanders,75.2,6,19.5076923077,4.5,5.73,6,9.14
7.76503118804685E+017,2016-09-15 19:29:04,"One of the most important lessons that Native Americans have brought to this country is that human beings, all of us, are part of nature.",SenSanders,63.02,10.7,23.2,12.4,9.23,13.5,9.3
7.76484227680535E+017,2016-09-15 18:14:00,Jay Z is right: We have to end the war on drugs.,SenSanders,118.52,-0.3,6.8,-0.9,-0.3,5,0.6
7.76471645863182E+017,2016-09-15 17:24:01,There will be no end to the impact corporate interests can have on our campaigns and our democracy if we do not overturn Citizens United.,SenSanders,54.56,11.9,24.8,12.4,9.23,13.5,9.93
7.76445973308604E+017,2016-09-15 15:42:00,Stop the Dakota Access pipeline. Respect Native American rights. And let us move forward to transform our energy system.,SenSanders,48.16,8.1,25.5726315789,7,10.61,2.5,12.26
7.76413279866454E+017,2016-09-15 13:32:05,The fossil fuel industry spends billions buying candidates to block almost all progress on climate change.,SenSanders,63.7,8.4,25.9,13.4,15.43,8,11.34
7.76220741566132E+017,2016-09-15 00:47:00,"Our goal must be to make sure that American made products, not American jobs are our number-one export.",SenSanders,53.21,10.3,18.0888888889,10.1,10.15,11,8.04
7.76185508821074E+017,2016-09-14 22:27:00,"The TPP would force American workers to compete with people in Vietnam who are paid 65 cents an hour. That is not ""free trade.""",SenSanders,93.14,3.2,15.1333333333,5,6.95,5.5,7.52
7.76169158589505E+017,2016-09-14 21:22:02,"Instead of listening to CEOs who have rigged our trade deals to benefit those on top, it is time to start listening to working families.",SenSanders,63.02,10.7,21.6,12.2,9,12.5,8.67
7.76148911354438E+017,2016-09-14 20:01:35,NEWS: Sanders Statement on Monsanto-Bayer Deal,SenSanders,48.47,8,24.4,13.7,18.78,3,11.83
7.76133944316158E+017,2016-09-14 19:02:06,Were nervous because weve been here once or twice before on trade.,SenSanders,50.84,9.2,16.8,6.1,8.4,5,8.18
7.7612261147879E+017,2016-09-14 18:17:04,We must not make it easier for oil and gas companies to make climate change even worse by exporting the dirtiest fossil fuels on the planet.,SenSanders,62.01,11.1,24.7076923077,12.4,8.65,13,9.78
7.76104226707603E+017,2016-09-14 17:04:01,Who should benefit from our trade policies?,SenSanders,72.83,4.8,16.2285714286,7,10.74,2.5,8.5
7.76078610105E+017,2016-09-14 15:22:14,NEWS: Sanders Joins Day of Action Against Pacific Trade Pact,SenSanders,78.25,4.8,22,7.6,10.82,4,10.45
7.76074832173826E+017,2016-09-14 15:07:13,Congress must not vote on the job-killing Trans-Pacific Partnership during the lame-duck session of Congress.,SenSanders,47.79,10.3,29.3333333333,15.9,18.84,7.5,12.8
7.75817773851222E+017,2016-09-13 22:05:45,President Obama must give the Dakota Access pipeline a full environmental and cultural analysis. We must listen to the Native American people.,SenSanders,26.47,12.3,28.2181818182,10,13.44,6,12.79
7.75814121883173E+017,2016-09-13 21:51:15,Our species will not survive if we continue to destroy nature. So today we stand united in saying no to the Dakota Access pipleline.,SenSanders,67.76,6.8,23.4666666667,6,8.16,5,10.81
7.75798252201542E+017,2016-09-13 20:48:11,Join me and tribal leaders at The White House at 5 PM to say no to the Dakota Access pipeline.,SenSanders,85.02,6.4,20,6.2,4.47,9,8.58
7.75774209515585E+017,2016-09-13 19:12:39,NEWS: Sanders Statement on Census Bureau Report,SenSanders,55.91,7.2,33.3714285714,9.7,14.04,2.5,15.26
7.75750404516766E+017,2016-09-13 17:38:03,"When we destroy nature, we are ultimately destroying the human beings of this planet. We must stop the Dakota Access pipeline.",SenSanders,60.82,7.4,23.3428571429,7.6,10.53,4.75,10.92
7.75718681192108E+017,2016-09-13 15:32:00,The United States owes the native people a debt of gratitude that can never be repaid.,SenSanders,55.24,9.5,28.4,7.5,8.18,7,12.33
7.7550185264126E+017,2016-09-13 01:10:24,Ordinary Americans cannot change the injustices in their government if they are being disenfranchised at the ballot box.,SenSanders,36.28,12.7,24.7555555556,14.5,15.6,13,10.67
7.75468044986487E+017,2016-09-12 22:56:04,"Corporate greed, not ""government overreach,"" is causing us to ration life-saving drugs in America.",SenSanders,31.89,12.3,27.6,14.2,17.33,8,12.23
7.75410466134823E+017,2016-09-12 19:07:16,"It's important to remember that we not only have massive wealth and income inequality, but a power structure which protects that inequality.",SenSanders,32.22,14.2,28.9818181818,15.1,14.1,13,11.9
7.75360160978072E+017,2016-09-12 15:47:22,"It's a disgrace that while Americans were defrauded by Wells Fargo, the executive in charge received $124 million.",SenSanders,36.28,12.7,26.9777777778,13,13.69,11,11.55
7.74976036920406E+017,2016-09-11 14:21:00,The memory of acts of selfless sacrifice on 9/11 speak to the best of us - that we're prepared to work for the good of our fellow Americans.,SenSanders,69.45,10.3,21.6888888889,11.8,7.32,15,8.48
7.74746814457184E+017,2016-09-10 23:10:09,3 out of 4 black children will live under the poverty line for at least one year before they turn 18. Thats an abomination.,SenSanders,84.68,4.4,15.1333333333,4.2,6.02,5.5,7.52
7.74713055582323E+017,2016-09-10 20:56:00,The Waltons are the wealthiest family in the USA but pay wages so low their workers are forced to taxpayer-funded programs like food stamps.,SenSanders,55.58,11.5,26.6,13.6,11.32,13,10.75
7.74681094562128E+017,2016-09-10 18:49:00,"The idea of a minimum wage was once considered radical not all that long ago, and yet it is now widely considered a bedrock of our nation.",SenSanders,52.53,12.6,24.6518518519,11.6,7.09,15.5,9.65
7.74635303109886E+017,2016-09-10 15:47:02,FDR said that the test of our progress is how we take care for the poor and our most vulnerable people. He was absolutely right.,SenSanders,84.17,4.6,13.4,4.4,5.96,6.25,6.78
7.74596034148332E+017,2016-09-10 13:11:00,Making prescription drugs affordable is not a partisan issue. It is a life-or-death issue.,SenSanders,64.37,6,19.0857142857,8,11.96,3,9.62
7.74413078498796E+017,2016-09-10 01:04:00,We only have one Earth. If we're going to leave our children a planet that's habitable we must move away from fossil fuels.,SenSanders,76.72,5.4,17.0347826087,5,7,5.25,8.33
7.74345867197313E+017,2016-09-09 20:36:56,"When people stand together, we win. Now we must stop the Dakota Access pipeline, once and for all.",SenSanders,79.26,4.4,16.7111111111,4.3,7.04,3.5,8.47
7.74340860142031E+017,2016-09-09 20:17:02,3 our of the 4 largest American banks today are bigger than they were when we bailed them out when they were too big to fail.,SenSanders,78.93,8.7,20.0923076923,9.7,5.35,14,7.96
7.74309143838593E+017,2016-09-09 18:11:00,"We have got to, from a moral and economic perspective, understand that this level of income and wealth inequality is unsustainable.",SenSanders,33.24,13.8,25.6380952381,14,13.4,13.5,10.69
7.74273157695955E+017,2016-09-09 15:48:00,"The number of billionaires has increased 10 times, while over half our kids in public schools are on free or reduced school lunch programs.",SenSanders,64.04,10.3,26.6,13.3,11.03,13,10.75
7.74238975741555E+017,2016-09-09 13:32:11,Why is it in this country  the wealthiest country in the history of the world  weve got millions of people working for starvation wages?,SenSanders,72.5,9.1,24.9333333333,12.3,9.81,12,10.09
7.74060197006283E+017,2016-09-09 01:41:46,"Seven years after too-big-to-fail banks crashed the economy, fraud is still the business model on Wall Street.  ",SenSanders,62.68,8.7,25.2705882353,13.1,14.5,10.5,10.98
7.74042660256354E+017,2016-09-09 00:32:05,Why do Americans continue to pay the highest prices for prescription drugs when last year just 5 drug companies made $50 billion in profit?,SenSanders,72.5,9.1,24.9333333333,13.3,11.03,13,10.09
7.74007404501557E+017,2016-09-08 22:12:00,"How can politicians talk about morality and family values, when we turn our backs on the millions of children and families in poverty?",SenSanders,56.59,11.1,26.852173913,13,11.26,13.5,10.96
7.73975759094477E+017,2016-09-08 20:06:15,I have a radical idea for my colleagues. What if we occasionallywe dont have to overdo itlistening to the people who sent us to Congress?,SenSanders,58.79,8.2,19.8,6.1,8.05,6.25,9.31
7.73941975246639E+017,2016-09-08 17:52:00,Study after study shows the American people are the worlds most overworked people. They deserve better than starvation wages.,SenSanders,44.91,9.4,28.9578947368,9.8,13.6,4.75,13.25
7.73914233541128E+017,2016-09-08 16:01:46,No one seriously believes that marijuana deserves to be classified beside heroin. It should not be a Schedule 1 drug.,SenSanders,61.33,7.2,22,6.6,9.66,4.5,10.45
7.73897506300178E+017,2016-09-08 14:55:18,Have you seen the price of your medicine go up? How has this impacted you and your family? We want to hear from you:,SenSanders,97.2,1.7,10.2,0.8,3.15,3,6.01
7.73887550398276E+017,2016-09-08 14:15:44,NEWS: Senators Question Aetna's Billion-Dollar Break-up Fee and Decision to Leave ACA Exchanges,SenSanders,32.9,11.9,31.8153846154,15.1,18.84,6.5,14
7.73683775821718E+017,2016-09-08 00:46:01,A quarter of low-wage workers are single parents. We just have got to recognize that the minimum wage as it sits is totally inadequate.,SenSanders,59.3,8,21.8,6.6,8.92,5.5,10.15
7.73649298722591E+017,2016-09-07 22:29:01,Why do we pay large fees to withdraw our own money? Big banks must stop acting like loan sharks and start acting like responsible lenders.,SenSanders,84.17,4.6,15,6.3,8.28,5.75,7.41
7.73615073583563E+017,2016-09-07 20:13:01,The time has come to assure our constituents that we understand their anger and frustration by standing up to powerful financial lobbyists.,SenSanders,49.15,11.9,27.1636363636,14.8,13.81,11,11.19
7.73590422161687E+017,2016-09-07 18:35:03,Its not just planes and tanks and guns that are a cost of war. The cost of war is taking care of those people who were hurt in that war.,SenSanders,98.55,3.2,12,2.9,2.83,6.5,5.96
7.7355496235384E+017,2016-09-07 16:14:09,"When the vote of the poor and minorities is suppressed, it becomes that much easier for the ruling class to further rig the system.",SenSanders,72.5,9.1,23.2666666667,11.8,9.12,13,9.43
7.73535319501177E+017,2016-09-07 14:56:06,Apparently Mylan values profits more than the lives of millions of Americans.,SenSanders,42.38,10.3,30.1333333333,10.5,13.73,7,13.44
7.73526154389094E+017,2016-09-07 14:19:41,We can combat voter suppression and increase turnout by ensuring that anyone who is of voting age is automatically registered.,SenSanders,34.26,13.5,30,13.8,13.75,12,12.52
7.73329441925829E+017,2016-09-07 01:18:01,63% of Americans support automatic voter registration.Eligible 18-year olds should be registered to vote. Period.,SenSanders,30.02,10.9,23.6666666667,13.4,18.63,4.75,11.38
7.73291942201463E+017,2016-09-06 22:49:00,"This is scary stuff, above and beyond all else. We have a political party which has turned its back on science regarding climate change.",SenSanders,67.76,6.8,18.4666666667,6.8,9.15,5.5,8.84
7.73259570156364E+017,2016-09-06 20:40:22,Over 100 law professors agree. We must not deport families back to countries where a death sentence awaits.,SenSanders,70.8,5.6,21.1555555556,6.6,9.94,3.5,10.22
7.73253945309397E+017,2016-09-06 20:18:01,No one in the United States of America should be forced to skip medical care because they cannot afford it.,SenSanders,51.18,11.1,26,9.3,8.24,11,10.94
7.73227011968041E+017,2016-09-06 18:31:00,"In a democracy, spending millions of dollars on lobbyists should not be the most profitable investment for a corporation to make.",SenSanders,58.62,10.3,25.6380952381,13.5,12.82,13.5,10.69
7.73193307879014E+017,2016-09-06 16:17:04,We are living in a nation which worships wealth rather than caring for the poor. I don't think that is the nation we should be living in.,SenSanders,91.61,3.8,14.8074074074,4.7,5.97,5.75,7.23
7.73166850586837E+017,2016-09-06 14:31:56,It is not utopian thinking to say that every American should have health insurance as a right. It's reality in many countries already.,SenSanders,59.8,7.8,22.252173913,7.3,9.78,5.25,10.39
7.72942641424134E+017,2016-09-05 23:41:00,"If you've ever enjoyed a paid vacation, a sick day, or a pension, unions are the people to thank.",SenSanders,77.57,7.2,22.2315789474,7.7,6.85,8.5,9.57
7.72917753414025E+017,2016-09-05 22:02:07,Its time to rebuild our crumbling middle class and make certain that every working person in America has a chance at a decent life.,SenSanders,55.58,11.5,26.6,11.8,9.12,13,10.75
7.72902656570454E+017,2016-09-05 21:02:07,"We win when working people come together  in the workplace, in peaceful demonstrations, and at the ballot box  and say, No more.",SenSanders,66.07,9.5,23.5272727273,12,10.39,12,9.75
7.72858083244663E+017,2016-09-05 18:05:00,"Working people and their unions resisted the oligarchs of their day, fought for a more responsive democracy and built the middle class.",SenSanders,57.61,10.7,25.3454545455,14,12.76,12,10.47
7.72830712646935E+017,2016-09-05 16:16:15,"This is truly unbelievable. The U.S. middle class has a lower share of wealth than China, India and Brazil.",SenSanders,78.75,4.6,20.5368421053,5.4,8.09,4.25,9.93
7.72792286992339E+017,2016-09-05 13:43:33,"When people stand together, we can defeat the greed of the biggest fossil fuel companies!",SenSanders,73.17,6.8,24,9.6,11.13,6.5,10.7
7.72548554695016E+017,2016-09-04 21:35:03,Health care cannot be dependent upon the whims and market projections of large companies whose goal is to make as much profit as possible.,SenSanders,55.58,11.5,24.9333333333,13.1,10.8,12,10.09
7.72504757000962E+017,2016-09-04 18:41:01,"The opioid epidemic is ravaging communities across America, destroying lives and families. We must focus on prevention and on treatment.",SenSanders,44.41,9.6,30,11.1,15.17,5.5,13.61
7.72470787219612E+017,2016-09-04 16:26:02,Sick days and paid family leave are not luxuries. They are absolutely essential to working families.,SenSanders,46.44,8.8,20.2,7.6,11.45,3.5,9.95
7.72443883242488E+017,2016-09-04 14:39:07,"""When we mistreat nature, we also mistreat human beings."" -Pope Francis",SenSanders,60.31,7.6,24.5818181818,10.2,13.73,4.5,11.36
7.72240523373445E+017,2016-09-04 01:11:02,"While were dealing today with economics and finances, ultimately were dealing with a moral issue of what kind of nation we want to become.",SenSanders,47.12,12.7,26.6,13.1,10.8,14,10.75
7.72214591417946E+017,2016-09-03 23:28:00,"In the United States of America, you should not be forced into bankruptcy for being diagnosed with cancer.",SenSanders,61.67,9.1,26.9777777778,10.8,11.08,9,11.55
7.72177603692269E+017,2016-09-03 21:01:01,"In my view, real family values means paying workers a living wage, not a starvation wage.",SenSanders,72.16,7.2,20.9,8.3,9.22,7,9.36
7.72142617815646E+017,2016-09-03 18:42:00,"America spends more per capita on health care than any country, yet we don't provide the quality or affordability of care that people need.",SenSanders,38.66,13.8,24.9333333333,13.3,11.03,14,10.09
7.72105197573247E+017,2016-09-03 16:13:18,Preschool should not cost parents more than sending their kids to college. We need a revolution in child care.,SenSanders,87.21,3.5,16.3263157895,6.1,9.02,4.25,8.26
7.720834878138E+017,2016-09-03 14:47:02,Watch Sen. Sanders on NBC's Meet the Press this Sunday. Check your local listings: ,SenSanders,106.67,0.1,16.2285714286,5.3,8.65,2.5,8.5
7.72059822640554E+017,2016-09-03 13:13:00,400 billionaires have more wealth than the bottom 62% of U.S. households combined. Thats not what America's supposed to be about.,SenSanders,69.28,6.2,19.5333333333,8.3,11.34,5.25,9.42
7.71850200306549E+017,2016-09-02 23:20:02,"Our goal must be to see that young people are ending up in college or in decent jobsnot in jail, not dying from drug overdoses.",SenSanders,71.48,9.5,21.6,10.5,6.91,13.5,8.67
7.71809674589078E+017,2016-09-02 20:39:00,"Progress takes place when young people pick up the torch and say, ""This is a world we are going to change.",SenSanders,92.46,5.6,16.1142857143,8.4,6.5,10.5,6.93
7.71771426630165E+017,2016-09-02 18:07:01,Are we comfortable as a nation to see a huge increase in millionaires and billionaires but have more people living in poverty than ever?,SenSanders,38.66,13.8,26.6,12.8,10.33,15,10.75
7.71735257250927E+017,2016-09-02 15:43:18,"Fossil fuel companies may seem to have a virtually unlimited supply of money and lobbyists in Washington, but together we can defeat them.",SenSanders,48.13,12.3,28.5913043478,13.8,12.25,12.5,11.64
7.71698943373799E+017,2016-09-02 13:19:00,A small subsection of the one percent are hell-bent on doing everything in their power to block action against climate change.,SenSanders,58.62,10.3,25.6380952381,12.9,12.01,11.5,10.69
7.71514733354742E+017,2016-09-02 01:07:01,"Balancing the budget on the backs of the elderly, the sick and the poor must be opposed because it is not only immoral, but bad economics.",SenSanders,62.01,11.1,24.7076923077,12.1,8.25,14,9.78
7.71462136165962E+017,2016-09-01 21:38:00,"If we as a nation do not get our act together, in my view, we will move even more rapidly in the direction of an oligarchy.",SenSanders,62.01,11.1,21.6307692308,9.3,4.88,14,8.57
7.71422691760931E+017,2016-09-01 19:01:16,"We can have disagreements about issues, but let us not blame undocumented people for all our problems. That is absurd, racist and wrong.",SenSanders,68.26,6.6,20.5130434783,7.7,10.3,5.75,9.7
7.71384181075173E+017,2016-09-01 16:28:15,We dont need a wall and we don't need barbwire. We need to provide 11 million undocumented people with a path toward citizenship.,SenSanders,76.72,5.4,18.7739130435,6.2,8.51,5.75,9.01
7.71362989563839E+017,2016-09-01 15:04:02,Must Read: Here's why drug prices rise even when there's plenty of competition,SenSanders,66.74,7.2,25.6615384615,9,11.3,6.5,11.57
7.71348649158771E+017,2016-09-01 14:07:03,"It's not a coincidence that Mylan's CEO got a $16 million raise, while the price of EpiPens increased 461%.",SenSanders,69.11,8.3,22.2315789474,10.1,9.86,8.5,9.57
7.71337325578166E+017,2016-09-01 13:22:03,"It is incomprehensible to me that we have more people in jail than China, a country with a population that is three times as large as ours.",SenSanders,60.99,11.5,21.6888888889,11.8,7.32,15.5,8.48
7.71134977710883E+017,2016-08-31 23:58:00,We dont need more austerity for the middle class. We dont need to cut Medicare and Medicaid. It is time for some austerity for the top 1%.,SenSanders,79.26,4.4,11.5259259259,2.6,5.01,4.1666666667,6.42
7.71094221789008E+017,2016-08-31 21:16:03,"While working families are desperately trying to find quality childcare at an affordable cost, we are turning our backs on those families.",SenSanders,32.22,14.2,27.1636363636,14.6,13.58,13,11.19
7.71059712108405E+017,2016-08-31 18:58:55,"This is how corporations have rigged the rules to reward the top 1%, while harming workers and the environment.",SenSanders,60.65,9.5,26.4421052632,11.1,11.08,11.5,11.23
7.71054700925968E+017,2016-08-31 18:39:00,Why do drug companies charge so much? Because they can. They have outrageously high prices because nobody is stopping them in this country.,SenSanders,72.12,5.1,18.9930434783,6.4,9.87,3.1666666667,9.51
7.7101526836566E+017,2016-08-31 16:02:19,We must close the loophole that lets American corporations like Apple avoid U.S. taxes on profits they stash abroad.,SenSanders,61.83,7,22.6421052632,7.6,10.87,4.75,10.76
7.71007388686189E+017,2016-08-31 15:31:00,"For any politician to be throwing slurs at one group of people because of their country of origin is totally unacceptable, period.",SenSanders,40.69,13.1,28.9818181818,12.9,11.43,13,11.9
7.70978450647679E+017,2016-08-31 13:36:01,It is a lot less expensive to provide jobs and education to our young people than to lock them up and to destroy their lives.,SenSanders,71.48,9.5,21.6,10.1,6.45,13.5,8.67
7.7076882350293E+017,2016-08-30 23:43:02,"Every kid with the desire to pursue higher education should be able to afford it, period.",SenSanders,55.24,9.5,25.9,8.3,9.22,8,11.34
7.70734841876845E+017,2016-08-30 21:28:00,"The ruling class knows if we fight for decent wages, for education, for the right to Social Security, we win. If they divide us, they win.",SenSanders,83.66,4.8,17.9692307692,5.6,7.06,6.5,8.53
7.70722206791917E+017,2016-08-30 20:37:48,1 in 3 NJ workers would benefit from increasing the minimum wage to $15 an hour. We must raise the current starvation wage to a living wage.,SenSanders,91.61,3.8,17.7703703704,5.2,6.6,5.75,8.4
7.70716070034506E+017,2016-08-30 20:13:24,Raising the minimum wage to $15 an hour is not a radical idea. It's supported by the majority of Americans.,SenSanders,69.79,6,20,4.3,6.76,5,9.66
7.70684020527133E+017,2016-08-30 18:06:03,America has seen so much progress that was once unimaginable. Thats important to remember as we continue to fight for social justice.,SenSanders,60.31,7.6,20.9454545455,8,11.06,5.5,9.92
7.70646510228955E+017,2016-08-30 15:37:00,"If we stand for anything, we have to stand together to end all forms of racism and discrimination.",SenSanders,70.13,7.9,18.0888888889,8.8,8.52,9,8.04
7.70625109568713E+017,2016-08-30 14:11:58,NEWS: Senators Raise Concerns About Mylans EpiPen Price Hike,SenSanders,45.42,9.2,27.8222222222,10.3,14.47,3.5,12.86
7.70619699126211E+017,2016-08-30 13:50:28,Mylan's EpiPen discount program is a well-defined industry tactic to keep costs high through a complex shell game.,SenSanders,61.67,9.1,26.9777777778,13,13.69,9,11.55
7.70611037364072E+017,2016-08-30 13:16:03,"I believe our country needs to be a leader on the global stage, and that means taking the lead on reversing climate change.",SenSanders,73.51,8.7,23.3739130435,10.7,8.48,11.5,9.58
7.70414745849586E+017,2016-08-30 00:16:03,It is more than irresponsible for my Republican colleagues to risk the future of our planet in order to pander to fossil fuel lobbyists.,SenSanders,55.58,11.5,26.6,12.8,10.33,14,10.75
7.70376321520267E+017,2016-08-29 21:43:22,"I fear very much that, in fact, government of the people, by the people and for the people is beginning to perish in America.",SenSanders,72.5,9.1,23.2666666667,10.6,7.67,13,9.43
7.70327757255508E+017,2016-08-29 18:30:23,DHS should follow DOJ's lead and phase out for-profit immigration detention facilities. These private prisons cost more and are less humane.,SenSanders,52.36,8.6,21.4380952381,10.7,14.36,5.25,10.17
7.70294308691993E+017,2016-08-29 16:17:29,"We need real competition to lower drug prices, not corporations offering generic versions of their own drugs for whatever price they want.",SenSanders,49.15,11.9,25.3454545455,14.6,13.58,13,10.47
7.70293681555378E+017,2016-08-29 16:14:59,At $300 generic EpiPens will still cost 3 times more than they did in 2007. This isn't a discount. It's a PR move.,SenSanders,114.42,-0.8,12.0365217391,1.2,3.55,2.8333333333,6.76
7.70269721782588E+017,2016-08-29 14:39:47,We can no longer tolerate a criminal justice system that treats Wall Street executives as too big to jail.,SenSanders,60.65,9.5,22.2315789474,9.9,9.57,10.5,9.57
7.69992206509871E+017,2016-08-28 20:17:02,"Trade policies should protect, not endanger, the interests of American workers.",SenSanders,34.93,11.1,28.2181818182,13.6,17.9,5.5,12.79
7.69957850856694E+017,2016-08-28 18:00:31,"Somethings wrong when the bottom half of families in America holds 1% of wealth, and the top 10% holds three-quarters of family wealth.",SenSanders,73.51,8.7,21.6347826087,13.2,11.49,12.5,8.9
7.69917978221613E+017,2016-08-28 15:22:05,"The next decade of action on climate change is critical. If we do not act boldly, we will not be able to avoid catastrophic consequences.",SenSanders,67.25,7,21.4,6.1,8.05,6.25,9.94
7.69882992831525E+017,2016-08-28 13:03:03,It is beyond my comprehension that thousands of bright young people are unable to go to college only because their family lacks the funding.,SenSanders,55.58,11.5,26.6,13.6,11.32,13,10.75
7.69704299916042E+017,2016-08-28 01:13:00,"Considering the planetary crisis we face, it is completely inappropriate to continue giving billions in tax breaks to fossil fuel companies.",SenSanders,33.24,13.8,29.4476190476,16,15.84,14.5,12.2
7.69669824830116E+017,2016-08-27 22:56:00,Change does not take place easily. Anyone whos read history understands that.,SenSanders,56.93,6.8,17.7333333333,7.5,11.07,2,9.2
7.69642416508965E+017,2016-08-27 21:07:06,The future of prescription costs in America comes down to this: Do we have the guts to stand up to drug companies who are ripping us off?,SenSanders,69.45,10.3,21.6888888889,11.4,6.85,14.5,8.48
7.69605151241962E+017,2016-08-27 18:39:01,"No one in America in should ever have to choose between their medicine and their food, and yet millions have to make that choice every day.",SenSanders,53.55,12.3,21.6307692308,12.2,8.42,14,8.57
7.69570422098649E+017,2016-08-27 16:21:01,The rising cost of prescriptions has become its own health hazard. People literally cannot afford the medicine they need to survive.,SenSanders,60.82,7.4,25.2476190476,8.9,12.15,4.75,11.68
7.69530673136804E+017,2016-08-27 13:43:04,No mother should have to send their sick child to school because she can't take a day from work. We need paid family leave in this country.,SenSanders,91.61,3.8,13.3259259259,5.1,6.43,5.75,6.65
7.69346237057405E+017,2016-08-27 01:30:11,"When workers don't have to worry about how they're going to pay rent, they become better workers. Raising the minimum wage is common sense.",SenSanders,76.22,5.6,21.8,7.3,9.85,5,10.15
7.69309083602125E+017,2016-08-26 23:02:33,We should feel obligated to expand Social Security and protect those people who have worked their entire lives for a secure retirement.,SenSanders,32.22,14.2,30.8,14,12.76,14,12.62
7.69268935799767E+017,2016-08-26 20:23:01,We wont have a successful economy unless our young people can get the higher education they need regardless of their families' income.,SenSanders,49.15,11.9,27.1636363636,13.8,12.53,13,11.19
7.69241070534218E+017,2016-08-26 18:32:17,The American people have sent a clear message that they're tired of big corporations sending American jobs overseas.,SenSanders,36.28,12.7,24.7555555556,13.5,14.32,12,10.67
7.6922410925971E+017,2016-08-26 17:24:53,NEWS: Sanders Welcomes Sen. McConnell's Decision to Block TPP,SenSanders,83.83,2.7,21.5777777778,8.6,11.85,1.25,10.88
7.69217725075821E+017,2016-08-26 16:59:31,EpiPens are hardly the only unaffordable drug. 1 out of 5 Americans can't afford the medication they are prescribed.,SenSanders,53.37,8.2,22.6421052632,7.6,10.87,5.25,10.76
7.69184546617254E+017,2016-08-26 14:47:41,The history of the past is but one long struggle upward to equality. - Elizabeth Cady Stanton,SenSanders,63.36,6.4,22.7,5.2,8.55,4.25,10.94
7.69172606528479E+017,2016-08-26 14:00:14,We must join with the Standing Rock Sioux Tribe and many other tribal nations to stop the Dakota Access pipeline.,SenSanders,68.1,8.7,26,10.7,9.98,9,10.94
7.69158453847814E+017,2016-08-26 13:04:00,"Pay equity is not a partisan issue, but instead an issue of basic fairness. In America, there should be equal pay for equal work.",SenSanders,67.76,6.8,18.4666666667,5.4,7.47,5.5,8.84
7.68972984807752E+017,2016-08-26 00:47:01,Scientists are no longer wondering if climate change is real or not. What they are saying now is it's happening even faster than predicted.,SenSanders,67.76,6.8,20.1333333333,7.3,9.85,5,9.5
7.68933724872466E+017,2016-08-25 22:11:00,Wall Street doesnt exist in a vacuum. Bankers could stand to remember that their greed affects the rest of the people in this country.,SenSanders,93.14,3.2,18.4666666667,6.3,8.63,5,8.84
7.68901025117901E+017,2016-08-25 20:01:04,"After all the progress that has been made on progressive issues, we must stay inspired to fight for economic justice as well.",SenSanders,57.61,10.7,23.5272727273,11.8,10.15,12,9.75
7.68876151854998E+017,2016-08-25 18:22:14,I wonder how many members of Congress would vote to raise the minimum wage if they were forced to live on $7.25 an hour for a year.,SenSanders,83.15,5,16.2888888889,3.6,4.69,5.75,7.81
7.68870380169814E+017,2016-08-25 17:59:18,"Five Years Since Irene, Report Warns of Severe Weather Damage From Climate Change",SenSanders,49.82,9.5,25.6615384615,10.1,12.63,5.5,11.57
7.68834321553756E+017,2016-08-25 15:36:01,"When the young and the poor don't vote, the billionaire class gets to make decisions for them. That's why we have to end voter suppression.",SenSanders,84.17,4.6,13.4,6.5,8.51,5.25,6.78
7.68798330369475E+017,2016-08-25 13:13:00,National Parks turn 100 years old this week but if we don't combat climate change they won't last much longer.,SenSanders,85.02,6.4,18,10,9.11,9,7.79
7.68607847827505E+017,2016-08-25 00:36:05,"It is not acceptable that as workers have become more productive, their wages and benefits have gone down.",SenSanders,44.75,11.5,22.5333333333,10.8,11.08,9,9.79
7.68554490568081E+017,2016-08-24 21:04:04,"Without action on climate change, the average 21-year-old college graduate in the class of 2015 will lose over $126,000 in lifetime income.",SenSanders,49.15,11.9,28.9818181818,14.8,13.81,11,11.9
7.6849570756522E+017,2016-08-24 17:10:29,"It is time to enact prescription drug policies that work for everyone, not just the CEOs of the pharmaceutical industry.",SenSanders,51.18,11.1,22,12.4,12.01,11,9.37
