ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
6.61252077360837E+017,2015-11-02 18:42:35,Here's what happened when 35 passionate student organizers came together to learn how to improve their impact:,BarackObama,45.76,11.1,27.6235294118,13.1,14.5,8.5,11.91
6.60523493373714E+017,2015-10-31 18:27:27,"""Every year, we spend $80 billion in taxpayer dollars to keep people incarcerated."" ",BarackObama,66.74,7.2,25.6615384615,10.8,13.5,6.5,11.57
6.6049784090554E+017,2015-10-31 16:45:31,"In the weekly address, President Obama calls for meaningful criminal justice reform:",BarackObama,33.92,11.5,33.4666666667,13.2,17.1,5,14.76
6.60130722615657E+017,2015-10-30 16:26:43,"""I applaud the Democrats and Republicans who came together this morning to pass a responsible, long-term budget agreement."" ",BarackObama,36.28,12.7,29.2,15.3,16.59,11,12.42
6.59784671018902E+017,2015-10-29 17:31:38,Big polluters and climate change deniers are standing in the way of progressfight back: ,BarackObama,65.73,7.6,21.8857142857,10.5,12.81,6,9.97
6.59086286997713E+017,2015-10-27 19:16:30,LIVE: President Obama is speaking at the International Association of Chiefs of Police Conference and Exposition.,BarackObama,12.94,15.4,28.4,15.4,17.92,11,12.33
6.59068597445112E+017,2015-10-27 18:06:13,"At 3 p.m. ET, watch President Obama address the International Association of Chiefs of Police in Chicago:",BarackObama,62.85,6.6,21.8705882353,7.5,11.04,4.25,10.56
6.57979456552833E+017,2015-10-24 17:58:21,"""We've led by example, generating more clean energy and lowering our carbon emissions."" ",BarackObama,32.9,11.9,25.6615384615,12.2,15.3,6.5,11.57
6.57263765071598E+017,2015-10-22 18:34:27,LIVE: President Obama is hosting a panel at the White House on criminal justice reform.,BarackObama,47.79,10.3,26.6666666667,9,10.37,6.5,11.75
6.5722864092135E+017,2015-10-22 16:14:53,Organizers in New Mexico are working to make sure people in their communities have affordable care. Read how:,BarackObama,36.28,12.7,22.5333333333,11.6,12.06,12,9.79
6.5690425180167E+017,2015-10-21 18:45:52,LIVE: President Obama is in West Virginia hosting a community discussion on drug abuse.,BarackObama,40.34,11.1,27.6,10.5,12.81,7,12.23
6.56888890884649E+017,2015-10-21 17:44:50,Tune in at 2:20 p.m. ET to watch President Obama host a community forum on drug abuse.,BarackObama,88.23,3.1,17.1647058824,2.2,4.54,3.75,8.7
6.56546565146829E+017,2015-10-20 19:04:33,Action on climate change can't waitwhich is why the Clean Power Plan is so important.,BarackObama,73.17,6.8,21.3333333333,8.3,9.56,6.5,9.64
6.55443643327738E+017,2015-10-17 18:01:56,"""The United States is home to 5% of the worlds population, but 25% of the worlds prisoners."" ",BarackObama,79.6,6.4,18.2117647059,8.1,8.35,8.5,8.19
6.55433293710668E+017,2015-10-17 17:20:49,"In the weekly address, President Obama discusses the steps needed to fix our criminal justice system.",BarackObama,46.78,10.7,30.9,11.9,13.63,7,13.31
6.55081344712598E+017,2015-10-16 18:02:18,"Under the Obama administration, the deficit is down nearly 75 percentthe lowest it's been since 2007.",BarackObama,55.24,9.5,25.9,11.9,13.63,8,11.34
6.54760222112649E+017,2015-10-15 20:46:16,LIVE: President Obama is speaking at a celebration of Hispanic Heritage Month.,BarackObama,33.92,11.5,26.8,10.9,14.2,6,12.13
6.54751134872044E+017,2015-10-15 20:10:09,Tune in at 4:45 p.m. ET to watch President Obama speak at an event celebrating Hispanic Heritage Month.,BarackObama,70.8,5.6,18.9333333333,5.6,8.67,4,9.35
6.54390469539967E+017,2015-10-14 20:17:00,Hundreds of organizers recently gathered in New Mexico to celebrate progress on health care reform. Read more:,BarackObama,45.76,11.1,27.6235294118,13.1,14.5,8.5,11.91
6.5037726815447E+017,2015-10-03 18:29:58,"""Congress should do its job, stop kicking the can down the road, and pass a serious budget."" ",BarackObama,96.52,4,18.2117647059,8.1,8.35,7.5,8.19
6.50354573366923E+017,2015-10-03 16:59:47,"In the weekly address, President Obama urges Congress to pass a real budget.",BarackObama,66.74,7.2,28.7384615385,8.2,10.37,5.5,12.78
6.50041294798983E+017,2015-10-02 20:14:56,Private-sector jobs have grown for a record-breaking 67 straight monthsbut there's more to do.,BarackObama,65.73,7.6,19.0285714286,12.8,15.71,8,8.84
6.49998832311402E+017,2015-10-02 17:26:12,"More than 10,000 people die from gun violence in the U.S. each yearthat can change. ",BarackObama,97.7,1.5,13,4,7.03,2.75,7.17
6.49976821837091E+017,2015-10-02 15:58:44,Our thoughts and prayers are not enoughit's time to take action.,BarackObama,77.23,5.2,13.6727272727,7.2,10.01,4.5,7.05
6.49605896360755E+017,2015-10-01 15:24:49,Organizers across the country are working to prevent gun violencestate by state. Read more:,BarackObama,48.81,9.9,24.7428571429,11.8,14.43,8,11.1
6.49385109662134E+017,2015-10-01 00:47:29,LAST CALL: Enter for a chance to meet President Obama. ,BarackObama,78.25,4.8,18,4.8,7.34,4,8.87
6.49364663839265E+017,2015-09-30 23:26:15,DEADLINE: Tonight. Time to make your movechip in now. ,BarackObama,62.34,6.8,18.9333333333,6.6,9.94,3.5,9.35
6.49349588185281E+017,2015-09-30 22:26:20,This is your chance to meet President Obama. (No joke.) ,BarackObama,78.25,4.8,14,5.2,7.92,4,7.29
6.49332697723081E+017,2015-09-30 21:19:13,You and a guest could fly to D.C. and meet the President. Enter now for your chance:,BarackObama,116.45,-1.6,8.9858823529,0.2,2.07,1.8333333333,5.78
6.49309159725228E+017,2015-09-30 19:45:41,Give this grassroots movement a liftbecome a recurring donor today: ,BarackObama,35.95,10.7,30,10.9,14.88,4,13.61
6.49292871103705E+017,2015-09-30 18:40:58,Enter before midnight and youand your BFFcould meet the President this fall. ,BarackObama,84.68,4.4,20.1333333333,10.1,13.27,5,9.5
6.49272973317112E+017,2015-09-30 17:21:54,Better hurrythe deadline to show your support for this grassroots movement is tonight. ,BarackObama,58.28,8.4,28.7384615385,11.9,14.83,5.5,12.78
6.49256982247903E+017,2015-09-30 16:18:21,Want to hear that laugh in person? Throw your name in before tonight's deadline: ,BarackObama,89.75,2.5,16.2285714286,4.6,7.84,2.5,8.5
6.49239265054822E+017,2015-09-30 15:07:57,Enter now and you could meet President Obama in D.C. this fall:,BarackObama,93.14,3.2,16.8,5,6.95,5,8.18
6.48929594800783E+017,2015-09-29 18:37:26,"Chip in to fight for real, lasting change: ",BarackObama,105.66,0.5,10.2,3.2,6.05,3,6.01
6.48913451654316E+017,2015-09-29 17:33:17,Give it your best shotenter today for your chance to meet the President: ,BarackObama,75.2,6,16.4307692308,6.8,8.63,5.5,7.93
6.48603950417994E+017,2015-09-28 21:03:26,This movement started with grassroots supporters just like you. Help keep it goingchip in $5 or more today:,BarackObama,79.26,4.4,18.9333333333,6.6,9.94,3.5,9.35
6.48539602848887E+017,2015-09-28 16:47:45,Don't miss the chance to meet President Obama this fallall you have to do is enter:,BarackObama,72.16,7.2,18.4,6.6,7.07,7,8.38
6.48176653127021E+017,2015-09-27 16:45:31,Want to be the one walking through that door? Enter the contest now: ,BarackObama,98.72,1.1,13.8307692308,2.1,4.76,2.25,7.6
6.47844611549999E+017,2015-09-26 18:46:06,Beat the buzzerthe big fundraising deadline is almost here. ,BarackObama,53.88,8,23.3777777778,9.8,13.83,3.5,11.1
6.47790011119731E+017,2015-09-26 15:09:08,Time's running outdon't miss your chance to meet President Obama. ,BarackObama,61.33,7.2,26,9.9,13.72,4,12.03
6.47534842343768E+017,2015-09-25 22:15:11,Do you hear that? It's the sound of a big fundraising deadline. Chip in now: ,BarackObama,108.7,-0.7,9.3333333333,0.5,2.23,1.5,5.99
6.4750523563683E+017,2015-09-25 20:17:32,Fall is hereand so is your chance to meet President Obama. Enter now: ,BarackObama,75.2,6,19.5076923077,5.7,7.24,5.5,9.14
6.47463977023353E+017,2015-09-25 17:33:36,Walk the walksupport the team that's fighting for today's important issues. ,BarackObama,68.77,6.4,24.5818181818,11.9,15.81,4.5,11.36
6.47169380548084E+017,2015-09-24 22:02:58,You could win a chance to meet President Obama. (Let that sink in.) Enter now: ,BarackObama,89.24,2.7,13,2.4,5.12,2.75,7.17
6.4714911551248E+017,2015-09-24 20:42:27,Don't cruise past this fundraising deadline. Chip in now: ,BarackObama,83.83,2.7,12.6888888889,6.4,9.24,1.25,7.37
6.47089389743538E+017,2015-09-24 16:45:07,Change starts with people working together. Read how volunteers in Tucson are organizing to make change a reality:,BarackObama,53.88,8,21.1555555556,8.5,12.21,4,10.22
6.46742537231856E+017,2015-09-23 17:46:51,Dress to impressyou could win the chance to meet President Obama. Enter now: ,BarackObama,66.74,7.2,19.5076923077,8.2,10.37,5.5,9.14
6.46726009643897E+017,2015-09-23 16:41:10,"""Michelle and I extend our wishes for an easy fast to all those observing Yom Kippur."" ",BarackObama,72.16,7.2,23.4,7.5,8.18,7,10.35
6.46435202412102E+017,2015-09-22 21:25:37,Get your camera readythis is your chance to meet President Obama. Enter now: ,BarackObama,58.28,8.4,22.5846153846,8.2,10.37,5.5,10.35
6.4635455097097E+017,2015-09-22 16:05:08,America doesn't need another shutdownmembers of Congress need to do their job and pass a budget. Read more:,BarackObama,70.13,7.9,20.3111111111,11.1,11.42,11,8.92
6.45299508897714E+017,2015-09-19 18:12:46,"""Theres nothing principled about the idea of another government shutdown."" ",BarackObama,35.95,10.7,38,14.2,18.94,4,16.76
6.45282030801027E+017,2015-09-19 17:03:19,"In the weekly address, President Obama calls on Congress to stop playing games with our economy and pass a budget.",BarackObama,68.1,8.7,26,10.9,10.27,11,10.94
6.44976508453409E+017,2015-09-18 20:49:17,"When women are empowered, extraordinary things happen. Read more: ",BarackObama,28.5,11.5,23.3777777778,12.9,17.66,5.5,11.1
6.44527522378453E+017,2015-09-17 15:05:10,"Since President Obama took office, the economy has seen the longest streak of private-sector job growth on record.",BarackObama,44.75,11.5,24.7555555556,13,13.69,11,10.67
6.44273968141046E+017,2015-09-16 22:17:38,Obamacare is workingand it's lowering the uninsured rate:,BarackObama,21.06,12.3,25.2,12,16.9,5,11.93
6.44197080450363E+017,2015-09-16 17:12:07,"Since President Obama took office, the deficit has been reduced by more than two-thirds.",BarackObama,48.81,9.9,24.7428571429,10.8,13.22,6,11.1
6.43891884780163E+017,2015-09-15 20:59:22,Listen to President Obama's advice on going to college for high school seniorsincluding his oldest daughter.,BarackObama,46.78,10.7,28.4,13.9,16.12,8,12.33
6.43814047868064E+017,2015-09-15 15:50:05,Be part of the team fighting back against misinformation with facts: ,BarackObama,77.23,5.2,17.3090909091,8.9,12.1,5.5,8.49
6.43531320228979E+017,2015-09-14 21:06:37,LIVE: President Obama is hosting a town hall on college access and affordability with high school students.,BarackObama,45.76,11.1,25.2705882353,12.3,13.45,8.5,10.98
6.4351743516178E+017,2015-09-14 20:11:27,Tune in at 4:40 p.m. ET to watch President Obama discuss college affordability with high school students in Iowa:,BarackObama,70.29,5.8,20.5368421053,6.9,9.94,4.25,9.93
6.42762537159688E+017,2015-09-12 18:11:45,"""Everyone should be able to find clear, reliable, open data on college affordability and value."" ",BarackObama,30.87,12.7,26.6666666667,11.8,13.85,7.5,11.75
6.42373619197149E+017,2015-09-11 16:26:20,"""The events of September 11, 2001, left a permanent mark on the spirit of every American."" ",BarackObama,72.16,7.2,23.4,8.7,9.63,8,10.35
6.42022723070202E+017,2015-09-10 17:12:00,"""I want two years of college to be as free and universal as high school is today."" ",BarackObama,88.06,5.2,15.8588235294,5.3,4.93,8.5,7.27
6.42004455626404E+017,2015-09-10 15:59:24,Progress happens when people fight for it. Join the movementsay you're in: ,BarackObama,82.31,3.3,17.7333333333,6.3,9.62,2.5,9.2
6.41664661671121E+017,2015-09-09 17:29:11,Solar energy is heading toward a record-setting year for growth. Find out more:,BarackObama,73.34,4.6,19.9846153846,6.1,9.63,2.75,10.03
6.4135981093229E+017,2015-09-08 21:17:49,The Obama administration is pushing for paid leave and a higher minimum wage at the state and local level.,BarackObama,52.19,10.7,24.3368421053,9.9,9.57,10.5,10.4
6.40207390948872E+017,2015-09-05 16:58:31,"""Plain and simple, a shutdown would hurt working Americans."" ",BarackObama,70.8,5.6,23.3777777778,10.3,14.47,4.5,11.1
6.40188581592433E+017,2015-09-05 15:43:46,"In the weekly address, President Obama discusses the need for Congress to pass a budget and avoid a shutdown.",BarackObama,60.65,9.5,28.5473684211,10.6,10.5,8.5,12.06
6.39906628356211E+017,2015-09-04 21:03:23,It's a beautiful world. Let's fight to protect it.,BarackObama,100.75,0.3,12.6888888889,2.8,4.77,1.25,7.37
6.39845420458508E+017,2015-09-04 17:00:10,"Higher wages, 173,000 jobs added, and a dropping unemployment rate are all good newsbut there's more work to do.",BarackObama,69.11,8.3,24.3368421053,11.4,11.43,10.5,10.4
6.39806230110843E+017,2015-09-04 14:24:26,"The economy added 173,000 jobs in Augusta record-breaking 66 consecutive months of private-sector job growth.",BarackObama,39.33,11.5,24,15.9,18.84,11.5,10.7
6.39184488598127E+017,2015-09-02 21:13:52,Read how the Obama administration is fighting to restore workers' rights for millions of hard-working Americans.,BarackObama,38.31,11.9,28.4,15.1,17.57,9,12.33
6.39129833713201E+017,2015-09-02 17:36:41,President Obama is highlighting the effects of climate climate during his trip to Alaska. Check it out:,BarackObama,62.85,6.6,21.8705882353,6.9,10.34,3.25,10.56
6.38801672874132E+017,2015-09-01 19:52:41,"Climate change is no longer some far-off problem it is happening here, it is happening now."" ",BarackObama,55.24,9.5,20.9,9.2,10.32,7,9.36
6.3875132764081E+017,2015-09-01 16:32:38,Get a behind-the-scenes look at President Obama's trip to Alaskathe front lines in the fight against climate change.,BarackObama,53.21,10.3,24.7555555556,13.5,14.32,9,10.67
6.38461621694677E+017,2015-08-31 21:21:27,It's official: Mount McKinley is now Denali. ,BarackObama,72.83,4.8,21.9428571429,7.6,11.55,2.5,10.75
6.37664706996605E+017,2015-08-29 16:34:48,"""As long as Im President, America will lead the world to meet the threat of climate change."" ",BarackObama,79.6,6.4,15.8588235294,8.1,8.35,8.5,7.27
6.37338618462253E+017,2015-08-28 18:59:02,These professional fellows learned skills that will help them keep fighting for the issues that matter.,BarackObama,72.16,7.2,23.4,12.5,14.32,8,10.35
6.36914157376291E+017,2015-08-27 14:52:23,One organizer is sharing her story about continuing the fight for womens rights:,BarackObama,58.28,8.4,25.6615384615,9.7,12.17,6.5,11.57
6.36228536164971E+017,2015-08-25 17:27:58,These fellows are fighting for progress by building new digital organizing skills. Read more:,BarackObama,57.27,8.8,24.7428571429,12.5,15.25,7,11.1
6.35875548175057E+017,2015-08-24 18:05:19,Find out how one young organizer is turning her outrage on the gender wage gap into action.,BarackObama,62.68,8.7,22.9176470588,7.8,8,8.5,10.05
6.35129238128063E+017,2015-08-22 16:39:45,"""Congress left town for five full weeksand they left behind a stack of unfinished business."" ",BarackObama,73.17,6.8,21.3333333333,10.6,12.29,7.5,9.64
6.35113178104398E+017,2015-08-22 15:35:56,"In the weekly address, President Obama discusses the need for Congress to pass a responsible budget.",BarackObama,55.24,9.5,28.4,11.6,13.22,8,12.33
6.34777600884408E+017,2015-08-21 17:22:28,July was the hottest month ever recorded:,BarackObama,72.83,4.8,27.6571428571,5.6,9.06,2.5,13.01
6.34386739717521E+017,2015-08-20 15:29:19,Dont let climate change deniers set us back. Add your name to support the Clean Power Plan:,BarackObama,88.23,3.1,14.8117647059,3.6,6.23,3.25,7.77
6.34079545243648E+017,2015-08-19 19:08:38,Change starts with one voice speaking out. Read one organizers story about the fight for womens rights:,BarackObama,71.31,5.4,17.1647058824,6.9,10.34,3.75,8.7
6.33353841883267E+017,2015-08-17 19:04:57,WATCH: Find out why President Obama is heading to Alaska at the end of the month.,BarackObama,80.62,6,18.4,6,6.32,7,8.38
6.32563124693041E+017,2015-08-15 14:42:56,"In the weekly address, President Obama discusses efforts to improve community policing. Watch now:",BarackObama,31.89,12.3,33.3142857143,14.2,17.33,7,14.48
6.32306049135997E+017,2015-08-14 21:41:24,A majority of Americans favor a pathway to citizenship for illegal immigrants living in America:,BarackObama,22.41,13.9,32,11.8,13.85,11.5,13.85
6.3190364197727E+017,2015-08-13 19:02:23,Read President Obama's powerful letter to the editor on restoring the Voting Rights Act:,BarackObama,48.81,9.9,27.6,10.8,13.22,6,12.23
6.31869588322456E+017,2015-08-13 16:47:04,President Obama is heading to Alaskathe front lines in the fight against climate change.,BarackObama,48.81,9.9,27.6,10.8,13.22,6,12.23
6.3150176584679E+017,2015-08-12 16:25:28,"""What makes America special is our capacity to change."" ",BarackObama,45.42,9.2,23.3777777778,7.7,11.22,5.5,11.1
6.29688698372633E+017,2015-08-07 16:20:59,The economy is still improvingbut there's more work to do. Read more about the latest jobs report:,BarackObama,71.31,5.4,19.5176470588,5.5,8.6,4.25,9.63
6.29648997196669E+017,2015-08-07 13:43:13,"The economy added 215,000 jobs in Julymarking a record-breaking 65 consecutive months of private-sector job growth.",BarackObama,38.31,11.9,23.4,16,18.67,13,10.35
6.28970265125372E+017,2015-08-05 16:46:11,"""How can we in good conscience justify war before we have tested a diplomatic agreement that achieves our objectives?"" ",BarackObama,35.27,13.1,26.4421052632,12.8,13.23,11.5,11.23
6.28967974863397E+017,2015-08-05 16:37:05,"""Without this deal, the scenarios that critics warn about happening in 15 years could happen six months from now."" ",BarackObama,86.03,6,22.2315789474,11.9,12.01,8.5,9.57
6.28967276759245E+017,2015-08-05 16:34:19,This deal is not just the best choice among alternativesthis is the strongest non-proliferation agreement ever. ,BarackObama,38.31,11.9,23.4,14.8,17.22,9,10.35
6.2761494220877E+017,2015-08-01 23:00:37,"""This week  Medicare and Medicaid turned 50 years old. And thats something worth celebrating."" ",BarackObama,72.83,4.8,19.0857142857,9,13.17,3,9.62
6.2753814857522E+017,2015-08-01 17:55:28,"In the weekly address, President Obama discusses the impact of Medicare and Medicaid on the 50th anniversary:",BarackObama,37.3,12.3,29.9764705882,12.8,14.15,8.5,12.84
6.27513948900737E+017,2015-08-01 16:19:18,To: President Obama Happy 54th! From: You Wish the Commander-in-Chief a happy birthday: ,BarackObama,64.88,5.8,23.0615384615,9,13.23,2.75,11.25
6.26432123340128E+017,2015-07-29 16:40:31,You don't have to be a policy expert to make a difference on issues like climate change:,BarackObama,62.68,8.7,20.5647058824,7,7.02,7.5,9.12
6.25781121276482E+017,2015-07-27 21:33:40,Join the team that's spreading the truth on the most important issues:,BarackObama,93.14,3.2,16.8,7.7,10.37,5,8.18
6.25047942320271E+017,2015-07-25 21:00:16,"""We should reward drive, innovation, and fair play. Thats what Wall Street reform does."" ",BarackObama,89.75,2.5,13.3714285714,7.3,11.14,3,7.37
6.25034015016358E+017,2015-07-25 20:04:56,"In the weekly address, President Obama discusses the progress we've made because of Wall Street reform:",BarackObama,46.78,10.7,28.4,12.5,14.32,7,12.33
6.24335950894768E+017,2015-07-23 21:51:04,Investing in energy efficiency and renewable energy will help cut consumer electricity bills. Read more:,BarackObama,22.41,13.9,24,14.3,16.93,10.5,10.7
6.24274620691141E+017,2015-07-23 17:47:22,Great news: Jobless claims just fell to the lowest level in four decades.,BarackObama,92.12,3.6,19.5076923077,7.2,9.03,5.5,9.14
6.23546144728068E+017,2015-07-21 17:32:40,"Nearly 10,000 Americans turn 65 every day. Stand up for a society that's ready for a changing America:",BarackObama,70.8,5.6,21.1555555556,5.3,8.32,4.5,10.22
6.23512117220524E+017,2015-07-21 15:17:27,Opponents of common-sense immigration reform are standing in the way of progress:,BarackObama,42.38,10.3,26.8,12,15.65,6,12.13
6.23247329420653E+017,2015-07-20 21:45:17,"""A few years ago I issued an executive order requiring the federal government to hire more Americans with disabilities."" ",BarackObama,26.81,14.2,28.5473684211,13.4,13.87,12.5,12.06
6.23244578720649E+017,2015-07-20 21:34:21,LIVE: The President is speaking about the 25th anniversary of the Americans with Disabilities Act.,BarackObama,39.33,11.5,24,12.4,14.61,10.5,10.7
6.23225410168336E+017,2015-07-20 20:18:11,Tune in at 5:00 p.m. ET to watch the President speak on the 25th anniversary of the Americans with Disabilities Act:,BarackObama,77.74,5,13.819047619,5.3,7.75,5.75,7.16
6.23164927889404E+017,2015-07-20 16:17:51,Stand with the President's plan to make sure more people have access to a secure and dignified retirement:,BarackObama,53.21,10.3,22.5333333333,10.8,11.08,9,9.79
6.22122929178849E+017,2015-07-17 19:17:19,"Yesterday, President Obama became the first sitting president to visit a federal prison. Read some of the highlights:",BarackObama,45.42,9.2,27.8222222222,9.3,13.19,3.5,12.86
6.22099457044144E+017,2015-07-17 17:44:03,"""From my family to yours, Eid Mubarak!"" ",BarackObama,81.29,3.7,16.2285714286,4.3,7.37,2.5,8.5
6.21737911231214E+017,2015-07-16 17:47:24,Read how President Obama is laying the groundwork for criminal justice reform:,BarackObama,50.84,9.2,26.8,10.9,14.2,5,12.13
6.21456045441856E+017,2015-07-15 23:07:21,LIVE: The President is speaking about expanding high-speed broadband to low-income households.,BarackObama,33.92,11.5,33.4666666667,17.2,21.97,5,14.76
6.21443879892558E+017,2015-07-15 22:19:01,Tune in at 6:45 p.m. ET to watch President Obama speak about ensuring internet access for all Americans:,BarackObama,70.8,5.6,21.1555555556,5.8,8.96,4,10.22
6.21344926962336E+017,2015-07-15 15:45:49,Read the emotional exchange between the President and a former addict:,BarackObama,51.85,8.8,28.2181818182,9.7,13.15,5.5,12.79
6.21078447293628E+017,2015-07-14 22:06:55,"""If we keep taking steps toward a more perfect union  America will move forward. There's nothing we can't do."" ",BarackObama,70.29,5.8,22.6421052632,5.9,8.73,4.25,10.76
6.2107805770555E+017,2015-07-14 22:05:22,"""We cannot ignore the problems that we have, but we can't stop running the race."" ",BarackObama,81.63,5.6,18.6666666667,7.1,8.05,6.5,8.59
6.2107776501862E+017,2015-07-14 22:04:12,"""We are not perfect, but we have the capacity to be more perfectmile after mile, step after step."" ",BarackObama,61.67,9.1,20.3111111111,8.8,8.52,11,8.92
6.2107754093799E+017,2015-07-14 22:03:19,"""Justice and redemption go hand in hand."" ",BarackObama,81.29,3.7,16.2285714286,5.6,9.06,2.5,8.5
6.21077311509533E+017,2015-07-14 22:02:24,"""Justice is living up to the common creed that I am my brother's keeper and I am my sister's keeper."" ",BarackObama,76.56,7.6,24,7.9,6.5,9,10.16
6.2107702582709E+017,2015-07-14 22:01:16,"""Justice is making sure that every young person knows that they are special and their lives matter."" ",BarackObama,62.68,8.7,25.2705882353,10.3,11.08,7.5,10.98
6.21076671349703E+017,2015-07-14 21:59:52,"""Justice is not only the absence of oppressionit is the presence of opportunity."" ",BarackObama,32.9,11.9,25.6615384615,10.1,12.63,7.5,11.57
6.21076066937901E+017,2015-07-14 21:57:28,"""Let's reward prisoners with reduced sentences if they complete programs that make them less likely to repeat an offense."" ",BarackObama,43.73,11.9,28.5473684211,13.8,14.45,8.5,12.06
6.21075828391088E+017,2015-07-14 21:56:31,"""I've asked my Attorney General to start a review of the overuse of solitary confinement in our federal prisons."" ",BarackObama,35.27,13.1,28.5473684211,11.6,11.72,11.5,12.06
6.2107552937071E+017,2015-07-14 21:55:19,"""We should not tolerate conditions in prison that have no place in any civilized country."" ",BarackObama,47.79,10.3,24,9.9,11.53,7.5,10.7
6.21075206434484E+017,2015-07-14 21:54:02,"""On Thursday, I will be the first sitting president to visit a federal prison."" ",BarackObama,74.19,6.4,24.7428571429,7.8,9.45,6,11.1
6.21074854884737E+017,2015-07-14 21:52:39,"""We should pass a sentencing reform bill through congress this year."" ",BarackObama,94.15,2.9,17.3090909091,9.3,12.62,4.5,8.49
6.21074570049536E+017,2015-07-14 21:51:31,"""For nonviolent drug crimes, we need to lower long mandatory minimum sentencesor get rid of them entirely."" ",BarackObama,45.76,11.1,25.2705882353,12.3,13.45,11.5,10.98
6.21073695751041E+017,2015-07-14 21:48:02,"""Don't just tag them as future criminals. Reach out to them as future citizens."" ",BarackObama,81.29,3.7,13.3714285714,4.6,7.84,2.5,7.37
6.21073361636979E+017,2015-07-14 21:46:43,"""We have to restore trust between our police and some of the communities where they serve."" ",BarackObama,55.24,9.5,18.4,8.9,9.97,8,8.38
6.21073128194638E+017,2015-07-14 21:45:47,"""We gotta make sure boys and girls in those communities are loved and cherished and nurtured and invested in."" ",BarackObama,52.19,10.7,22.2315789474,10.9,10.79,10.5,9.57
6.21072852284871E+017,2015-07-14 21:44:41,"""What doesn't make sense is treating entire neighborhoods as danger zones."" ",BarackObama,60.31,7.6,24.5818181818,11.9,15.81,4.5,11.36
6.2107262374146E+017,2015-07-14 21:43:47,"""We recognize that every child deserves opportunity. Not just some. Not just our own."" ",BarackObama,58.24,6.3,15.3085714286,5.4,8.2,1.6666666667,8.38
6.21072387061068E+017,2015-07-14 21:42:50,"""One study found that for every dollar we invest in Pre-K, we save at least twice that in reduced crime."" ",BarackObama,68.1,8.7,20,8.8,7.66,9,8.58
6.21072112178999E+017,2015-07-14 21:41:45,"""If we make investments early in our children, we will reduce the need to incarcerate those kids."" ",BarackObama,62.68,8.7,20.5647058824,9.8,10.38,8.5,9.12
6.21071772880761E+017,2015-07-14 21:40:24,"""I believe crime is like any other epidemicwe need to stop it before it starts."" ",BarackObama,56.25,9.1,21.3333333333,6.8,7.65,7.5,9.64
6.21071460916818E+017,2015-07-14 21:39:09,"""For the first time in 40 years, America's crime rate and incarceration rate went down at the same time."" ",BarackObama,60.65,9.5,13.8105263158,9.6,9.28,11.5,6.24
6.21071166862594E+017,2015-07-14 21:37:59,"""This is a cause that is bringing people in both houses of Congress together."" ",BarackObama,82.65,5.2,21.8857142857,7.4,9.04,6,9.97
6.21070910590616E+017,2015-07-14 21:36:58,"""Mass incarceration makes our country worse offand we need to do something about it."" ",BarackObama,57.27,8.8,24.7428571429,9.8,11.94,7,11.1
6.21070637927301E+017,2015-07-14 21:35:53,"""Our criminal justice system isn't as smart as it should be."" ",BarackObama,85.69,4,17.3090909091,5.9,8.45,4.5,8.49
6.21070369047188E+017,2015-07-14 21:34:49,"""Our nation is being robbed of men and women who could be workers and taxpayers."" ",BarackObama,90.09,4.4,21.3333333333,7.1,8.05,6.5,9.64
6.21069908227416E+017,2015-07-14 21:32:59,"""Around one million fathers are behind bars. Around one in nine African-American kids has a parent in prison."" ",BarackObama,45.42,9.2,23.3777777778,7.4,10.93,4,11.1
6.21069124043551E+017,2015-07-14 21:29:52,"""African Americans are more likely to be arrested. They are more likely to be sentenced to more time for the same crime."" ",BarackObama,43.39,9.9,15.4909090909,5.5,7.93,5,7.77
6.21068780286837E+017,2015-07-14 21:28:30,"""A growing body of research shows that people of color are more likely to be frisked, stopped, questioned, detained."" ",BarackObama,52.19,10.7,30.6526315789,12.6,12.94,8.5,12.89
6.2106848451287E+017,2015-07-14 21:27:20,"""African Americans and Latinos make up 30 percent of our population. They make up 60 percent of our inmates."" ",BarackObama,61.83,7,18.4315789474,5.9,8.73,4.75,9.09
6.21068243990503E+017,2015-07-14 21:26:22,"""Roughly one-third of the Justice Department's budget now goes toward incarceration."" ",BarackObama,26.47,12.3,31.8545454545,16.2,21.09,5.5,14.23
6.21067861897777E+017,2015-07-14 21:24:51,"""For $80 billion we could double the salary of every high school teacher in America."" ",BarackObama,73.17,6.8,24,8.3,9.56,7.5,10.7
6.21067727067677E+017,2015-07-14 21:24:19,"""Every year, we spend $80 billion to keep those folks incarcerated."" ",BarackObama,68.77,6.4,17.3090909091,8.9,12.1,5.5,8.49
6.21067509328802E+017,2015-07-14 21:23:27,"""In far too many cases the punishment does not fit the crime."" ",BarackObama,84.68,4.4,16.8,4.6,6.48,5,8.18
6.2106731688996E+017,2015-07-14 21:22:41,"""Over the last few decades, we've locked up more and more nonviolent drug offenders for longer than ever before."" ",BarackObama,52.19,10.7,26.4421052632,11.6,11.72,8.5,11.23
6.21066895328842E+017,2015-07-14 21:21:01,"""If we're going to deal with this problem, and the inequities involved, we're going to have to speak honestly."" ",BarackObama,69.11,8.3,18.0210526316,11.1,11.08,10.5,7.9
