ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
8.95347730616373E+017,2017-08-09 18:15:08,Mary was a remarkable woman who led the campaign for free school meals and inspired generations of women to join trade unions. What a legacy.,jeremycorbyn,67.25,7,21.4,6.9,8.98,6.25,9.94
8.94830249472647E+017,2017-08-08 07:58:51,The Tories' underfunding of our NHS has put maternity services at risk. The Government is failing mothers and babies,jeremycorbyn,70.29,5.8,22.6421052632,7.6,10.87,4.75,10.76
8.94544407382311E+017,2017-08-07 13:03:01,Nurse Saeed says patients present ever more complex needs but Tory under-funding means it's difficult to provide the treatment they need.,jeremycorbyn,58.62,10.3,27.5428571429,15.3,15.03,11.5,11.45
8.94528486047699E+017,2017-08-07 11:59:45,Labour would give GPs the resources and support they need to provide better and more accessible services for patients.,jeremycorbyn,52.19,10.7,26.4421052632,12.8,13.23,10.5,11.23
8.94429476993552E+017,2017-08-07 05:26:19,"Very sad to hear of Kevin McNamara's death. He was a lovely man, who won historic 1966 Hull North by-election. My thoughts with his family.",jeremycorbyn,88.43,3,16.52,4.4,7.33,3.1666666667,8.47
8.93815839698416E+017,2017-08-05 12:47:57,We cannot wait two centuries for stations to be made accessible. Labour would reverse Tory cuts to make sure everyone can access transport.,jeremycorbyn,59.8,7.8,23.9913043478,8.3,11.06,5.25,11.07
8.92792769172963E+017,2017-08-02 17:02:38,The latest u-turn on the Northern Powerhouse from a government that has failed to invest in infrastructure and support local economies.,jeremycorbyn,41.7,12.7,31.3523809524,14.9,14.5,12.5,12.95
8.9243318401674E+017,2017-08-01 17:13:46,"As an Arsenal fan, I'm disgusted. 'Blood sport' is a contradiction and there should be no place for it. This is not sport.",jeremycorbyn,89.04,2.8,10.2973913043,2.9,5.58,3.1666666667,6.08
8.9239407119666E+017,2017-08-01 14:38:21,"Conditions on our trains are getting worse, as fares go up. Labour will bring rail into public ownership, run in the interest of passengers.",jeremycorbyn,67.76,6.8,21.8,7.6,10.14,5,10.15
8.92026291242889E+017,2017-07-31 14:16:55,"If the government is serious about ending mental health staffing shortages, they must listen to staff themselves",jeremycorbyn,62.68,8.7,29.9764705882,13.7,15.19,7.5,12.84
8.92002726812545E+017,2017-07-31 12:43:17,"To tackle the mental health staffing crisis the government must listen to nurses: scrap the pay cap, restore bursaries and give proper funding",jeremycorbyn,56.59,11.1,30.3304347826,14.7,13.29,11.5,12.33
8.90860985988375E+017,2017-07-28 09:06:25,This is a national disgrace. We can't have millions of children going hungry over the school holidays.,jeremycorbyn,71.31,5.4,21.8705882353,6.7,10,3.25,10.56
8.90626299584168E+017,2017-07-27 17:33:51,50 years ago homosexuality was partially decriminalised under Labour. We proudly stand with the LGBT+ community in the struggle for equality,jeremycorbyn,43.9,9.7,25.2476190476,10.7,14.36,6.25,11.68
8.90561796393841E+017,2017-07-27 13:17:32,"Labour would invest in schools and cap class sizes at 30, ensuring all children get the education they deserve",jeremycorbyn,77.57,7.2,24.3368421053,10.9,10.79,10.5,10.4
8.90207949586608E+017,2017-07-26 13:51:29,"Cuts to schools and teachers' pay have driven many from the profession, with underqualified teachers plugging the gap",jeremycorbyn,61.67,9.1,24.7555555556,13.8,14.67,9,10.67
8.90172778174984E+017,2017-07-26 11:31:43,The government's teacher recruitment crisis means that over half a million pupils are taught by unqualified teachers,jeremycorbyn,54.22,9.9,29.9764705882,14.8,16.53,8.5,12.84
8.89440357397787E+017,2017-07-24 11:01:20,"It is a scandal that underpaid, overworked public sector staff are working for free thanks to government's failures",jeremycorbyn,53.21,10.3,26.9777777778,13.2,13.98,9,11.55
8.89410117216735E+017,2017-07-24 09:01:11,"The Tories' plan to raise the state pension age will force 34m people to work longer and cost 7m people 10,000 each",jeremycorbyn,91.44,6,18.0727272727,9.7,7.49,11,7.6
8.89165282920497E+017,2017-07-23 16:48:17,"The government must take urgent action to close gender pay gaps across the board, in both the private and public sector, at all levels of pay",jeremycorbyn,62.01,11.1,26.2461538462,12.6,8.88,13,10.39
8.88375661886407E+017,2017-07-21 12:30:37,"Last weekend I spoke at Tolpuddle Martyrs' festival, celebrating six labourers whose struggle against oppression gave rise to trade unionism",jeremycorbyn,25.8,14.6,30,17.1,17.81,11,12.52
8.88045761484685E+017,2017-07-20 14:39:43,Police have recorded their highest number of crimes in a decade. We can't protect the public on the cheap.,jeremycorbyn,70.29,5.8,22.6421052632,5.1,7.8,3.75,10.76
8.88014823623143E+017,2017-07-20 12:36:47,"A Labour government will give our NHS the funding it desperately needs, bring it back into public hands, and ensure staff are properly paid.",jeremycorbyn,55.58,11.5,24.9333333333,13.6,11.32,13,10.09
8.88008628908823E+017,2017-07-20 12:12:10,"Today, I visited Royal Stoke Hospital, which is facing a 119 million deficit in 2017-18 thanks to an NHS crisis created in Downing Street.",jeremycorbyn,72.5,9.1,26.6,13.1,10.8,12,10.75
8.87809582403383E+017,2017-07-19 23:01:13,I'm sad to hear of the death of my friend Mary Turner. I send my condolences to Mary's family and her extended family at the GMB union.,jeremycorbyn,83.15,5,17.7703703704,4.3,5.56,6.25,8.4
8.87738838713602E+017,2017-07-19 18:20:07,Transparency is vital to closing gender pay gap. Labour would ensure all large employers conduct equal pay audits,jeremycorbyn,62.34,6.8,27.8222222222,8.2,11.86,4,12.86
8.87720630648492E+017,2017-07-19 17:07:46,Late payments by big businesses to smaller ones is a scandal. A Labour government won't give contracts to offenders.,jeremycorbyn,61.83,7,24.7473684211,7.6,10.87,4.25,11.59
8.87614853267026E+017,2017-07-19 10:07:26,The government must update Gender Recognition Act to ensure the right of trans people to self-identify their gender,jeremycorbyn,44.75,11.5,26.9777777778,13.2,13.98,11,11.55
8.87232225816793E+017,2017-07-18 08:47:01,I have recommended a two-part inquiry into Grenfell: into the immediate circumstances of the fire and into the wide-ranging underlying causes.,jeremycorbyn,24.78,15,29.4476190476,16.4,16.42,13.5,12.2
8.87228196911014E+017,2017-07-18 08:31:00,A diverse Grenfell Tower Inquiry team would help ensure residents are represented and feel confident in the process,jeremycorbyn,36.28,12.7,29.2,13.2,13.98,9,12.42
8.87220816051671E+017,2017-07-18 08:01:40,My letter to Theresa May with Labour's recommendations on the Terms of Reference of the Inquiry into Grenfell Tower. ,jeremycorbyn,43.73,11.9,28.5473684211,12.4,12.65,10.5,12.06
8.86695482843689E+017,2017-07-16 21:14:11,"Honoured to join the Tolpuddle Martyrs' Festival today, an iconic part of our movement for a more democratic, peaceful and equal society.",jeremycorbyn,32.22,14.2,30.8,14.4,13.29,12,12.62
8.86249815042138E+017,2017-07-15 15:43:16,Meeting members in marginal Bournemouth East to discuss how we can work together to form a government that provides opportunities for all.,jeremycorbyn,49.15,11.9,27.1636363636,14.6,13.58,12,11.19
8.86198926445093E+017,2017-07-15 12:21:03,"Great to be in Southampton Itchen, where the Tories held on by just 31 votes, and where we are aiming to win at the next General Election.",jeremycorbyn,69.45,10.3,23.1703703704,11.6,7.09,13.5,9.07
8.85874582149898E+017,2017-07-14 14:52:13,"My thoughts are with the victims of horrific acid attacks in North London. More must be done to tackle acid attacks, which have been rising.",jeremycorbyn,75.71,5.8,19.8,6.7,8.74,5.25,9.31
8.85850941488017E+017,2017-07-14 13:18:17,"Great to meet the National Union of Journalists Executive, which does important work representing journalists and defending a free press.",jeremycorbyn,42.72,12.3,26,16.4,16.94,12,10.94
8.85559965590663E+017,2017-07-13 18:02:03,Constructive meetings in Brussels today. Labour is ready to negotiate the best deal for Britain and forge a new relationship with Europe.,jeremycorbyn,60.31,7.6,24.5818181818,8.9,12.1,5,11.36
8.84151422656234E+017,2017-07-09 20:45:00,Honoured to speak at Durham Miners' Gala yesterday. Help keep it going by joining Friends of the Durham Miners' Gala,jeremycorbyn,78.25,4.8,18,6.4,9.37,4,8.87
8.83358614395777E+017,2017-07-07 16:14:40,Heartbreaking to hear that Bradley Lowery has died. I'll never forget images of Defoe and Bradley when he was Sunderland and England's mascot.,jeremycorbyn,68.26,6.6,22.252173913,8.9,11.81,4.75,10.39
8.833375017081E+017,2017-07-07 14:50:46,"On 12th anniversary of the 7/7 bombings, we remember those who lost their lives and pay tribute to the brave work of our emergency services.",jeremycorbyn,63.02,10.7,23.2,12.9,9.93,14.5,9.3
8.83279441941725E+017,2017-07-07 11:00:04,"We took our campaign to Amber Rudds constituency. Once a safe Tory seat, now a marginal, we will win Hastings and Rye at the next election.",jeremycorbyn,75.2,6,17.9692307692,5.7,7.24,6,8.53
8.830174553204E+017,2017-07-06 17:39:01,"If youre already a member, thank you. If youve recently joined, welcome. If youre thinking of joining, it's time: ",jeremycorbyn,65.08,5.7,19.2568421053,5.3,8.46,2.1666666667,9.77
8.82993998339723E+017,2017-07-06 16:05:49,Iain Duncan Smith MP was an architect of Tory austerity. Labour's campaigning to win his now marginal seat at the next General Election.,jeremycorbyn,68.26,6.6,22.252173913,7.7,10.3,5.25,10.39
8.82682998990262E+017,2017-07-05 19:30:01,"Support Darrell and Mark in their fight for justice and to be reinstated to the jobs they love, for the clubs they love.",jeremycorbyn,81.97,7.5,18.1565217391,10.1,7.72,11.5,7.52
8.8262973540633E+017,2017-07-05 15:58:22,"Glenis will be sorely missed as leader of Labour's MEPs, but we will continue to work together as she remains chair of Labour's NEC.",jeremycorbyn,72.5,9.1,24.9333333333,12,9.35,12,10.09
8.82277061410402E+017,2017-07-04 16:36:58,"125 years ago today, the General Election of 4 July 1892 was held and Keir Hardie was elected as Labours first MP. ",jeremycorbyn,82.98,7.2,23.5272727273,9.5,7.25,11,9.75
8.81948974491501E+017,2017-07-03 18:53:15,"To ensure trust of Grenfell community, government must accept their demands and change way disaster is being handled.",jeremycorbyn,53.21,10.3,26.9777777778,13.8,14.67,9,11.55
8.81861627657822E+017,2017-07-03 13:06:10,"Today, there was a Service of Hope at Finsbury Park Mosque. We stand together - united and strong. ",jeremycorbyn,71.31,5.4,17.1647058824,5.2,8.26,3.5,8.7
8.8160383220729E+017,2017-07-02 20:01:47,"We're united, we're determined and we're many. Labour's in permanent campaign mode and will fight every day until we form the next government.",jeremycorbyn,59.8,7.8,22.252173913,8.9,11.81,5.25,10.39
8.81397353021878E+017,2017-07-02 06:21:19,Does Damian Green now think education is a right not a commodity or just realised Tories offer young people nothing?,jeremycorbyn,59.64,9.9,26,11.4,10.85,12,10.94
8.81187644809532E+017,2017-07-01 16:28:00,"If youre already a member, thank you. If youve recently joined, welcome. If youre thinking of joining, it's time: ",jeremycorbyn,65.08,5.7,19.2568421053,5.3,8.46,2.1666666667,9.77
8.81151587883905E+017,2017-07-01 14:04:44,"Very informative meeting with fishermen about the challenges they face, including fishing quotas and support they'll need as we exit the EU.",jeremycorbyn,49.15,11.9,30.8,15.1,14.1,12,12.62
8.81148636440154E+017,2017-07-01 13:53:00,A fire engine pulled up and fire fighters got out to say hi at our Hastings rally. Always an honour to meet fire fighters who keep us all safe,jeremycorbyn,82.14,5.4,17.4551724138,4.3,4.92,6.25,8.17
8.81124125842055E+017,2017-07-01 12:15:36,Amber Rudd won Hastings and Rye by 346 votes. We're on permanent campaign footing. We'll win here at next election.,jeremycorbyn,81.59,3.5,18.68,4.5,7.6,2.3333333333,9.5
8.80826466501636E+017,2017-06-30 16:32:49,My letter to the PM asking for terms of the Grenfell fire inquiry to be broadened and residents to be heard throughout ,jeremycorbyn,74.53,8.3,23.5272727273,10.3,8.3,11,9.75
8.80500220982944E+017,2017-06-29 18:56:26,"Tories survived by the skin of their teeth today, supported by the DUP. A government with no mandate and no plan. ",jeremycorbyn,86.2,3.8,17.6285714286,4.7,6.93,4.25,8.67
8.80398656570098E+017,2017-06-29 12:12:51,"Labour, in government, will abolish tuition fees. Young people shouldn't be forced out of education because they can't afford it.",jeremycorbyn,69.79,6,24,9.5,13.14,4.5,11.24
8.80140531132772E+017,2017-06-28 19:07:09,"Tonight, the Tories had the opportunity to end cuts to our police and fire service and lift the public sector pay cap. ",jeremycorbyn,66.07,9.5,23.5272727273,10.3,8.3,12,9.75
8.80106324419375E+017,2017-06-28 16:51:13,Celebrate the birth of our modern trade union movement at Saturday's Matchwomen's Festival. Get your tickets here: ,jeremycorbyn,54.39,7.8,24.2235294118,9.9,14.06,3.25,11.49
8.79419652551651E+017,2017-06-26 19:22:38,In the wake of recent terror attacks now's the time to strengthen not weaken our Transport Police. Sign the petition,jeremycorbyn,78.25,4.8,22,6.4,9.37,4,10.45
8.79096285382443E+017,2017-06-25 21:57:41,"Terrible explosion in Ahmedpur East in Pakistan. My thoughts are with the victims and their families, and hospital staff saving lives.",jeremycorbyn,60.82,7.4,23.3428571429,9.4,12.73,4.25,10.92
8.78581061856506E+017,2017-06-24 11:50:23,Weve had a surge of new members since polling day as support for our policies to transform Britain grows. Join us ,jeremycorbyn,75.54,7.9,21.8285714286,9.9,8.41,10.5,9.19
8.78283445549449E+017,2017-06-23 16:07:45,"Last chance to book your place at this year's Community Energy Conference, taking place tomorrow in Manchester. ",jeremycorbyn,45.76,11.1,22.9176470588,13.4,14.85,8.5,10.05
8.77913453960319E+017,2017-06-22 15:37:32,Todays High Court decision against the Conservatives' benefit cap policy is further demonstration of the failure of their austerity agenda.,jeremycorbyn,25.8,14.6,32,16.8,17.52,13,13.31
8.76771225464435E+017,2017-06-19 11:58:44,"Mohammed Kozbar, Chairman of Finsbury Park Mosque, with faith and community leaders. Together, our community will get through this tragedy.",jeremycorbyn,52.87,8.4,22,11.8,16.04,5,10.45
8.76765488591897E+017,2017-06-19 11:35:56,A terrorist attack on any faith or community is an attack on all of us. We must and will stand united against those who seek to divide us.,jeremycorbyn,82.65,5.2,17.6,4.2,5.1,6.5,8.28
8.76707589123441E+017,2017-06-19 07:45:52,"I am shocked by this horrific and cruel attack in Finsbury Park, which is being treated as an act of terror.",jeremycorbyn,84,6.8,21.8285714286,8.8,7.02,10.5,9.19
8.7662991662379E+017,2017-06-19 02:37:13,I'm totally shocked at the incident at Finsbury Park tonight.,jeremycorbyn,61.33,7.2,26,8.1,11.4,4,12.03
8.75610723757441E+017,2017-06-16 07:07:19,Carers Week is an annual campaign highlighting the challenges carers face and recognising the contribution they make:,jeremycorbyn,45.76,11.1,27.6235294118,15,16.88,10.5,11.91
8.75346228392976E+017,2017-06-15 13:36:18,"Today, I spoke with residents of Grenfell Tower. We must and will do everything in our power to ensure the truth about this tragedy comes out.",jeremycorbyn,66.74,7.2,22.5846153846,6.3,7.93,6,10.35
8.75253095227425E+017,2017-06-15 07:26:13,"In response to the terrible Grenfell Tower fire, I offer my sympathy and solidarity to those affected, and thanks to our emergency services.",jeremycorbyn,31.21,14.6,28.5913043478,14.2,12.77,13.5,11.64
8.74892153322967E+017,2017-06-14 07:31:58,Devastated to see what's happened at Grenfell Tower. My thoughts are with those affected. Thank you to our firefighters and emergency services,jeremycorbyn,55.61,7.3,19.4654545455,8.1,11.96,3.6666666667,9.74
8.73998741518385E+017,2017-06-11 20:21:52,"Wonderful picture of Diane Abbott, Paul Boateng, Bernie Grant and Keith Vaz. Four MPs who have inspired thousands.",jeremycorbyn,70.8,5.6,18.9333333333,8.5,12.21,3.5,9.35
8.73993668880945E+017,2017-06-11 20:01:43,"Bernie Grant, born in Guyana and moved to Britain in 1963, he represented Tottenham with pride and his wife Sharon continues to do the same.",jeremycorbyn,63.02,10.7,23.2,12.9,9.93,13.5,9.3
8.73989940455121E+017,2017-06-11 19:46:54,"Been sent some wonderful pictures today. Here's Diane and I with Bernie Grant and Tony Banks, fierce anti-apartheid and social justice campaigners",jeremycorbyn,51.85,8.8,22.7636363636,10.8,14.48,5,10.64
8.73874959256257E+017,2017-06-11 12:10:00,30 years ago today Diane Abbott became an MP. As the first black woman MP she continues to inspire and represent the best of our Labour values,jeremycorbyn,83.15,5,22.2148148148,5.6,7.07,5.75,10.15
8.73871403333935E+017,2017-06-11 11:55:52,"30 years ago today was the historic election to the House of Commons of four black MPs: Diane Abbott, Paul Boateng, Bernie Grant and Keith Vaz",jeremycorbyn,78.93,8.7,23.1692307692,12.8,9.12,13,9.18
8.73656503747719E+017,2017-06-10 21:41:56,Austerity has dealt a bitter blow to people's aspirations. Labour offers real hope. Read my Sunday Mirror interview.,jeremycorbyn,65.39,5.6,24.4,7.5,11.07,2.6666666667,11.83
8.7297531024923E+017,2017-06-09 00:35:07,"Whatever the final result, our positive campaign has changed politics for the better.",jeremycorbyn,49.82,9.5,31.8153846154,11.5,14.43,5.5,14
8.72861845455065E+017,2017-06-08 17:04:15,"Tories' treatment of pensioners is disrespectful. Labour will guarantee the Triple Lock, universal winter fuel payments and free bus passes.",jeremycorbyn,52.87,8.4,28,12.1,16.33,5,12.82
8.7256726563976E+017,2017-06-07 21:33:42,"I've left the Union Chapel, the place of our last rally, to prepare for tomorrow. Thanks all who came. Sorry to those who couldn't get in.",jeremycorbyn,88.02,3.1,14.7107692308,3.4,5.88,3.3333333333,7.71
8.72332319285064E+017,2017-06-07 06:00:06,"""All of a sudden this bright and able little girl was replaced with someone who was just stupid and not good enough to be their friend.""",jeremycorbyn,78.93,8.7,23.1692307692,11.7,7.78,13,9.18
8.72170913445405E+017,2017-06-06 19:18:44,Great to be joined by the brilliant and very funny Steve Coogan at our rally in Birmingham. You can watch here: ,jeremycorbyn,86.2,3.8,19.5333333333,4.2,6.35,4.25,9.42
8.72032359239037E+017,2017-06-06 10:08:10,At 11am we stopped to remember the victims of the dreadful terrorist attack on Saturday. Our thoughts are with their families and loved ones,jeremycorbyn,67.76,6.8,23.4666666667,7.6,10.14,5,10.81
8.72015206364451E+017,2017-06-06 09:00:01,"Revealed today: 45,000 children's operations cancelled in the last 4 years. The reality of Tory neglect of our NHS.",jeremycorbyn,78.75,4.6,22.6421052632,7.4,10.58,4.25,10.76
8.71851243022451E+017,2017-06-05 22:08:29,"Sadiq Khan has spoken for London and our country in standing up to hate. That is how we stop terrorists winning, not by promoting division.",jeremycorbyn,75.71,5.8,21.4,6.5,8.51,5.25,9.94
8.7171335769865E+017,2017-06-05 13:00:34,This Thursday voters have the chance to vote for a Labour government that will invest in police and security services rather than cut them.,jeremycorbyn,55.58,11.5,26.6,13.3,11.03,13,10.75
8.71459124810322E+017,2017-06-04 20:10:20,Watch my full response to last night's dreadful terrorist attack in London.,jeremycorbyn,76.22,5.6,23.4666666667,9.7,12.75,5,10.81
8.71455267921252E+017,2017-06-04 19:55:01,1/2 The choice you face on 8 June is a Conservative Party that will continue to govern for the few.,jeremycorbyn,76.56,7.6,18,7.4,5.92,11,7.79
8.71454007356608E+017,2017-06-04 19:50:00,It is right that we return to the choices the British people face on 8 June.,jeremycorbyn,97.53,3.6,18.4,4.5,4.52,7,8.38
8.71452751800263E+017,2017-06-04 19:45:01,It is the strength of our communities that gets us through these awful times as London Mayor Sadiq Khan recognises.,jeremycorbyn,68.1,8.7,22,11.2,10.56,12,9.37
8.71451490199757E+017,2017-06-04 19:40:00,"We need to have some difficult conversations, starting with Saudi Arabia and other Gulf states that have funded and fuelled extremist ideology",jeremycorbyn,32.22,14.2,30.8,15.5,14.62,13,12.62
8.71450231652495E+017,2017-06-04 19:35:00,"Across London today, people have been carrying on, upset and appalled, but carrying on.",jeremycorbyn,65.73,7.6,27.6,10.5,12.81,6,12.23
8.71448977723359E+017,2017-06-04 19:30:01,The mass murderers who brought terror to our streets in London and Manchester want our election to be halted and they want democracy halted.,jeremycorbyn,64.04,10.3,24.9333333333,13.6,11.32,13,10.09
8.71447715313586E+017,2017-06-04 19:25:00,The general election is of course about the argument between the Labour Party and the Conservative Party.,jeremycorbyn,45.76,11.1,29.9764705882,11.8,12.82,8.5,12.84
8.71446459836748E+017,2017-06-04 19:20:01,"Labour will recruit another 10,000 new police officers, including more armed police and 1,000 more security services staff.",jeremycorbyn,36.28,12.7,29.2,15.3,16.59,9,12.42
8.71445198492008E+017,2017-06-04 19:15:00,"You cannot protect the public on the cheap. The police and security services must get the resources they need - not 20,000 police cuts.",jeremycorbyn,76.72,5.4,18.7739130435,7.3,9.78,5.5,9.01
8.71443941253689E+017,2017-06-04 19:10:00,I will take whatever action is necessary and effective to protect the security of our people and our country.,jeremycorbyn,43.73,11.9,26.4421052632,10.6,10.5,11.5,11.23
8.71442684334023E+017,2017-06-04 19:05:01,"If Labour is elected, I will commission a report from the security services on Friday on the changing nature of the terrorist threat.",jeremycorbyn,48.13,12.3,28.5913043478,12.8,11.03,12.5,11.64
8.71441425350709E+017,2017-06-04 19:00:01,"Those who wish to harm our people, divide our communities and attack our democracy, will not succeed.",jeremycorbyn,62.68,8.7,22.9176470588,10.6,11.42,10.5,10.05
8.71440166631637E+017,2017-06-04 18:55:00,"As in Manchester last month, the actions of members of the public represent the quiet courage and compassion of Britain.",jeremycorbyn,68.1,8.7,26,12.4,12.01,9,10.94
8.71438907275174E+017,2017-06-04 18:50:00,Let us express our admiration too for those members of the public who put themselves in danger to assist and protect others.,jeremycorbyn,66.07,9.5,27.1636363636,11.6,9.86,12,11.19
8.71437648065307E+017,2017-06-04 18:45:00,"We pay tribute to the police, emergency services and our NHS staff.",jeremycorbyn,67.76,6.8,20.1333333333,6.6,8.92,6,9.5
8.71436390239683E+017,2017-06-04 18:40:00,We all express our love and solidarity to the families and friends of those who have died and of those who have been so grievously injured.,jeremycorbyn,53.55,12.3,20.0923076923,12.2,8.42,14,7.96
8.71435134305575E+017,2017-06-04 18:35:01,This was an appalling terrorist atrocity committed by those warped by a depraved inhumanity.,jeremycorbyn,23.43,13.5,27.6,12.1,14.84,8,12.23
8.71433875360104E+017,2017-06-04 18:30:01,"Tonight we are once again meeting in the aftermath of a terrorist atrocity, and returning to the election campaign in shock and anger.",jeremycorbyn,48.13,12.3,28.5913043478,13,11.26,12.5,11.64
8.71432616347484E+017,2017-06-04 18:25:00,The general election is of course about the argument between the Labour Party and the Conservative Party.,jeremycorbyn,45.76,11.1,29.9764705882,11.8,12.82,8.5,12.84
8.71315590669111E+017,2017-06-04 10:39:59,My response to last night's dreadful terrorist attack.,jeremycorbyn,63.36,6.4,25.2,10.3,14.75,3,11.93
8.71273815103476E+017,2017-06-04 07:53:59,We are all shocked and horrified by the brutal attacks in London. My statement:,jeremycorbyn,65.73,7.6,24.7428571429,7.8,9.45,6,11.1
8.71146009086263E+017,2017-06-03 23:26:08,Brutal and shocking incidents reported in London. My thoughts are with the victims and their families. Thank you to the emergency services.,jeremycorbyn,64.07,6.1,21.2836363636,7.5,11.14,3,10.46
8.69680061963751E+017,2017-05-30 22:20:59,Labour will roll out 30 hours of free childcare a week to all 2-4 year olds to give all our children the best possible start in life.,jeremycorbyn,86.37,7.9,18.7259259259,10.7,5.98,13.5,7.31
8.69576645165826E+017,2017-05-30 15:30:02,"We will work every day for a fairer society, where every person has the opportunity to lead a better life.",jeremycorbyn,59.64,9.9,22,9.1,7.95,11,9.37
8.69574121226621E+017,2017-05-30 15:20:01,Labour will implement a comprehensive strategy for racial equality.,jeremycorbyn,11.58,13.9,32.2666666667,14,18.99,5.5,14.61
8.69571607060071E+017,2017-05-30 15:10:01,"Only Labour can be trusted to unlock the talent of Black, Asian and Minority Ethnic people.",jeremycorbyn,63.7,8.4,30.9,8.9,9.97,8,13.31
8.69569099835339E+017,2017-05-30 15:00:03,"The recent rise in hate crimes, including Anti-Semitic and Islamophobic attacks, underscores how far we still have to go.",jeremycorbyn,35.27,13.1,24.3368421053,13.6,14.16,12.5,10.4
8.69565602255577E+017,2017-05-30 14:46:09,"Labour is the Party of equality. We were built on the values of social justice, internationalism and human rights.",jeremycorbyn,53.37,8.2,22.6421052632,7.1,10.23,4.75,10.76
8.69463398664331E+017,2017-05-30 08:00:02,Public holidays were never a gift from the powerful. Working people - the Labour movement - fought for them. Now Labour will create 4 more.,jeremycorbyn,80.58,3.9,18.9930434783,6,9.35,3.1666666667,9.51
8.68919818434613E+017,2017-05-28 20:00:03,Nicola Sturgeon is more interested in another independence referendum than opposing austerity or standing up against the Tories.,jeremycorbyn,10.91,16.2,33.6444444444,16.6,18.21,13,14.18
8.68918552321044E+017,2017-05-28 19:55:01,Im asking the people of Scotland not to take a gamble on your future. We dont have to accept the politics of division and austerity.,jeremycorbyn,67.25,7,21.4,5.2,6.89,5.75,9.94
8.68914774825877E+017,2017-05-28 19:40:00,Nicola Sturgeon's plans for another independence referendum would bring turbo-charged austerity to Scotland.,jeremycorbyn,7.52,15.4,31.8153846154,19.8,24.64,10.5,14
8.68832846676455E+017,2017-05-28 14:14:27,"The moment Defence Secretary, Michael Fallon, was sent to attack me but ended up disagreeing with his own Foreign Secretary, Boris Johnson.",jeremycorbyn,49.15,11.9,30.8,14.8,13.81,13,12.62
8.68372468343255E+017,2017-05-27 07:45:04,Protecting this country requires us to be both strong against terrorism and strong against the causes of terrorism.,jeremycorbyn,61.67,9.1,24.7555555556,13.2,13.98,8,10.67
8.68346039417283E+017,2017-05-27 06:00:03,Watch this. Share this. And get canvassing for Labour today  ,jeremycorbyn,78.25,4.8,18,7.1,10.24,4,8.87
8.68189221940494E+017,2017-05-26 19:36:55,"Our assessment of the causes of terrorism in no way reduces the guilt of those who attack our children, as happened in Manchester this week.",jeremycorbyn,63.02,10.7,24.8,12.9,9.93,12.5,9.93
8.6816302375576E+017,2017-05-26 17:52:49,Our approach will involve change at home and change abroad. We cannot be protected and cared for on the cheap.,jeremycorbyn,78.25,4.8,18,5,7.63,4,8.87
8.68140479262716E+017,2017-05-26 16:23:14,"Earlier, I made a speech about standing together. There can be no love of country if there is neglect or disregard for its people",jeremycorbyn,76.22,5.6,20.1333333333,5.4,7.47,5,9.5
8.68122052825371E+017,2017-05-26 15:10:00,"Together, we will be stronger. Together we can build a Britain worthy of those who died and have inspired us all in Manchester this week.",jeremycorbyn,75.71,5.8,18.2,6.1,8.05,5.25,8.68
8.68117018930586E+017,2017-05-26 14:50:00,"I want the solidarity, humanity and compassion that we have seen in Manchester this week to be the values that guide our government.",jeremycorbyn,56.59,11.1,21.6347826087,12.6,10.74,13.5,8.9
8.68106955839029E+017,2017-05-26 14:10:01,Austerity has to stop at the AandE ward and at the police station door. We cannot be protected and cared for on the cheap.,jeremycorbyn,84.68,4.4,16.8,4,5.73,5.5,8.18
8.68103038082453E+017,2017-05-26 13:54:27,An informed understanding of the causes of terrorism is an essential part of an effective response that will protect security of our people.,jeremycorbyn,39.67,13.4,28.5913043478,14.2,12.77,13.5,11.64
8.68102840832676E+017,2017-05-26 13:53:40,That assessment in no way reduces guilt of those who attack our children. They will forever be reviled and held to account for their actions.,jeremycorbyn,75.71,5.8,19.8,6.9,8.98,5.25,9.31
8.68102685479899E+017,2017-05-26 13:53:03,Many experts have pointed to the connections between wars our government has supported or fought in other countries and terrorism here at home,jeremycorbyn,56.59,11.1,28.5913043478,14.7,13.29,11.5,11.64
8.68096895243006E+017,2017-05-26 13:30:02,You deserve to know what a Labour government will do to keep you safe. Our approach will involve change at home and change abroad.,jeremycorbyn,76.22,5.6,16.8,5.6,7.7,5,8.18
8.68092276886704E+017,2017-05-26 13:11:41,"To the bereaved families, I say: we will be here for you not just this week, but in the weeks and years to come.",jeremycorbyn,89.42,6.8,14.9333333333,8,4.53,12,6.14
8.67683842718609E+017,2017-05-25 10:08:43,"At 11am the country fell silent so we could pay respect to the victims of the Manchester attack, and think about their families and loved ones",jeremycorbyn,70.47,9.9,27.7846153846,12.8,9.12,13,11
8.67433596252037E+017,2017-05-24 17:34:20,Resuming campaigning is an essential mark of our determination to defend the democracy and unity that the terrorists have sought to attack.,jeremycorbyn,40.69,13.1,27.1636363636,14.8,13.81,13,11.19
8.67433357315113E+017,2017-05-24 17:33:23,The British people are united in our resolve that terror will not prevent us going about our daily lives or derail our democratic process.,jeremycorbyn,55.58,11.5,31.6,13.1,10.8,13,12.72
